seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_6270	4155	8	N	N	1	*	*,6270,*
contig_13363	4155	3	N	N	1	*	*,13363,*
contig_22626	4155	4	N	N	1	*	*,22626,*
contig_5421	4155	4	N	N	1	*	*,5421,*
contig_8327	4154	11	N	N	1	*	*,8327,*
contig_21422	4153	7	N	N	1	*	*,21422,*
contig_23382	4152	6	N	N	1	*	*,23382,*
contig_8626	4150	9	N	N	1	*	*,8626,*
contig_17898	4150	7	N	N	1	*	*,17898,*
contig_14716	4150	4	N	N	1	*	*,14716,*
contig_15462	4149	3	N	N	1	*	*,15462,*
contig_13517	4149	5	N	N	1	*	*,13517,*
contig_23803	4149	4	N	N	1	*	*,23803,*
contig_21889	4148	4	N	N	1	*	*,21889,*
contig_3748	4147	9	N	N	1	*	*,3748,*
contig_19905	4146	159	N	Y	7	5796	*,19905,*
contig_2341	4145	74	N	Y	2	*	2341
contig_1018	4145	3	N	Y	1	*	1018
contig_24010	4143	7	N	N	1	*	*,24010,*
contig_3930	4143	8	N	N	1	*	*,3930,*
contig_11867	4143	7	N	Y	1	5340	11867
contig_15566	4142	4	N	Y	1	5276	*,15566,*
contig_18547	4142	3	N	N	1	*	*,18547,*
contig_4368	4142	13	N	N	1	*	*,4368,*
contig_25321	4141	7	N	N	1	*	*,25321,*
contig_10573	4140	16	N	Y	1	2098	*,10573,*
contig_15558	4139	4	N	N	1	*	*,15558,*
contig_21273	4137	3	N	N	1	*	*,21273,*
contig_7393	4137	5	N	N	1	*	*,7393,*
contig_11351	4137	4	N	N	1	*	*,11351,*
contig_18484	4137	3	N	N	1	*	*,18484,*
contig_12154	4137	7	N	N	1	*	*,12154,*
contig_17040	4135	5	N	N	1	*	*,17040,*
contig_25303	4135	8	N	N	1	*	*,25303,*
contig_6194	4133	9	N	N	1	*	*,6194,*
contig_14843	4132	3	N	N	1	*	*,14843,*
contig_20001	4131	4	N	N	1	*	*,20001,*
contig_19485	4131	4	N	N	1	*	*,19485,*
contig_8604	4131	8	N	N	1	*	*,8604,*
contig_24943	4130	6	N	N	1	*	*,24943,*
contig_23851	4130	11	N	N	1	*	*,23851,*
contig_7505	4130	3	N	N	1	*	*,7505,*
contig_21227	4129	3	N	N	1	*	*,21227,*
contig_16855	4129	9	N	N	1	*	*,16855,*
contig_18812	4128	8	N	N	1	*	*,18812,*
contig_22693	4128	4	N	N	1	*	*,22693,*
contig_21513	4128	6	N	N	1	*	*,21513,*
contig_21827	4127	3	N	N	1	*	*,21827,*
contig_9034	4127	5	N	N	1	*	*,9034,*
contig_14166	4125	4	N	N	1	*	*,14166,*
contig_14190	4125	9	N	N	1	*	*,14190,*
contig_14219	4123	5	N	N	1	*	*,14219,*
contig_16903	4122	8	N	N	2	*	*,16903,*
contig_210	4122	22	N	Y	1	*	210
contig_5676	4121	8	N	N	1	*	*,5676,*
contig_19125	4121	4	N	N	1	*	*,19125,*
contig_14886	4121	3	N	N	1	*	*,14886,*
contig_13830	4121	4	N	N	1	*	*,13830,*
contig_7122	4119	12	N	Y	1	*	7122
contig_13873	4119	10	N	Y	1	5566	*,13873,*
contig_8807	4118	4	N	N	1	*	*,8807,*
contig_8232	4118	6	N	Y	1	2778	*,8232,*
contig_1515	4117	9	N	Y	1	3756	1515
contig_15547	4117	3	N	N	1	*	*,15547,*
contig_19173	4116	6	N	N	1	*	*,19173,*
contig_21043	4116	3	N	N	1	*	*,21043,*
contig_16108	4115	7	N	N	1	*	*,16108,*
contig_1527	4114	7	N	N	1	*	1527
contig_10432	4112	7	N	N	1	*	*,10432,*
contig_13156	4110	6	N	N	1	*	*,13156,*
contig_11235	4109	8	N	N	1	*	*,11235,*
contig_23260	4108	3	N	N	1	*	*,23260,*
contig_19384	4107	4	N	N	1	*	*,19384,*
contig_9286	4106	3	N	N	1	*	*,9286,*
contig_15296	4106	5	N	N	1	*	*,15296,*
contig_13753	4106	4	N	N	1	*	*,13753,*
contig_15683	4106	5	N	N	1	*	*,15683,*
contig_25207	4105	13	N	N	1	*	*,25207,*
contig_16796	4105	5	N	N	1	*	*,16796,*
contig_25237	4104	13	N	N	1	*	*,25237,*
contig_3682	4104	9	N	N	1	*	*,3682,*
contig_11841	4104	6	N	N	1	*	*,11841,*
contig_18117	4103	3	N	N	1	*	*,18117,*
contig_7473	4102	13	N	N	3	*	*,7473,*
contig_17357	4101	6	N	N	1	*	*,17357,*
contig_20509	4101	5	N	N	1	*	*,20509,*
contig_18306	4100	3	N	N	1	*	*,18306,*
contig_20007	4100	5	N	N	1	*	*,20007,*
contig_19599	4099	18	N	N	1	*	*,19599,*
contig_11347	4099	5	N	N	1	*	*,11347,*
contig_22261	4099	5	N	N	1	*	*,22261,*
contig_11392	4097	5	N	N	1	*	*,11392,*
contig_25808	4097	10	N	Y	1	5784	*,25808,*
contig_9541	4096	4	N	N	1	*	*,9541,*
contig_21399	4096	4	N	N	1	*	*,21399,*
contig_16482	4096	4	N	N	1	*	*,16482,*
contig_16817	4096	3	N	N	1	*	*,16817,*
contig_25757	4095	5	N	N	5	*	18884,25757
contig_9873	4095	3	N	N	1	*	*,9873,*
contig_16230	4094	3	N	N	1	*	*,16230,*
contig_25512	4094	6	N	N	1	*	*,25512,*
contig_5441	4094	10	N	N	1	*	*,5441,*
contig_16991	4094	3	N	N	1	*	*,16991,*
contig_717	4093	4	N	N	1	*	*,717,*
contig_9604	4092	5	N	N	1	*	*,9604,*
contig_14443	4092	7	N	Y	1	6162	*,14443,*
contig_12588	4092	7	N	N	1	*	*,12588,*
contig_16334	4092	5	N	N	1	*	*,16334,*
contig_23984	4092	5	N	N	1	*	*,23984,*
contig_11024	4091	4	N	N	1	*	*,11024,*
contig_15860	4091	3	N	N	1	*	*,15860,*
contig_7299	4091	19	N	N	1	*	*,7299,*
contig_21177	4091	3	N	N	1	*	*,21177,*
contig_11641	4091	3	N	N	1	*	*,11641,*
contig_20020	4090	166	N	Y	8	4480	*,20020,*
contig_14876	4090	5	N	N	1	*	*,14876,*
contig_4200	4090	8	N	N	1	*	4200,4847,4849,4862,4850
contig_4145	4090	16	N	N	3	*	4074,4074,4074,4074,4145,-4162
contig_12203	4088	3	N	N	1	*	*,12203,*
contig_11366	4088	5	N	N	1	*	*,11366,*
contig_19123	4088	3	N	N	1	*	*,19123,*
contig_24262	4087	22	N	Y	1	*	24262
contig_19059	4086	6	N	N	1	*	*,19059,*
contig_18676	4085	3	N	N	1	*	*,18676,*
contig_24409	4085	13	N	N	1	*	*,24409,*
contig_9761	4084	3	N	N	1	*	*,9761,*
contig_1376	4083	6	N	N	1	*	*,1376,*
contig_22279	4083	3	N	N	1	*	*,22279,*
contig_25866	4083	4	N	N	1	*	*,25866,*
contig_20013	4082	4	N	N	1	*	*,20013,*
contig_2445	4082	3	N	N	1	*	2445,-2481,*
contig_12112	4082	6	N	N	1	*	*,12112,*
contig_3574	4081	12	N	N	2	*	3574,23812,*
contig_17918	4081	4	N	N	1	*	*,17918,*
contig_7605	4081	3	N	N	1	*	*,7605,*
contig_22862	4080	4	N	N	1	*	*,22862,*
contig_15430	4080	6	N	N	1	*	*,15430,*
contig_18573	4080	5	N	N	1	*	*,18573,*
contig_17349	4079	9	N	N	1	*	*,17349,*
contig_17637	4078	3	N	N	1	*	*,17637,*
contig_18400	4078	5	N	N	1	*	*,18400,*
contig_25493	4076	5	N	N	1	*	*,25493,*
contig_20143	4075	24	N	Y	1	6142	*,20143,*
contig_18569	4075	6	N	N	1	*	*,18569,*
contig_3520	4075	3	N	N	1	*	*,3520,*
contig_10086	4074	4	N	N	1	*	*,10086,*
contig_24899	4073	5	N	N	1	*	*,24899,*
contig_23876	4073	3	N	N	1	*	*,23876,*
contig_18896	4072	5	N	N	1	*	*,18896,*
contig_16246	4071	7	N	N	1	*	*,16246,*
contig_25577	4070	3	N	N	1	*	*,25577,*
contig_16804	4068	4	N	N	1	*	*,16804,*
contig_84	4068	9	N	Y	1	2072	84,*
contig_15050	4067	3	N	N	1	*	*,15050,*
contig_24263	4067	60	N	Y	3	*	24263
contig_12720	4067	3	N	N	1	*	*,12720,*
contig_4058	4066	3	N	N	1	*	*,4058,*
contig_12885	4065	3	N	N	1	*	*,12885,*
contig_14258	4065	5	N	N	1	*	*,14258,*
contig_2719	4065	30	N	Y	1	*	2719
contig_6820	4064	5	N	Y	1	*	6820
contig_22511	4064	5	N	N	1	*	*,22511,*
contig_14113	4063	3	N	N	1	*	*,14113,*
contig_5337	4062	3	N	N	1	*	*,5337,*
contig_14424	4062	11	N	N	1	*	*,14424,*
contig_13336	4062	6	N	N	1	*	*,13336,*
contig_16069	4060	8	N	N	1	*	*,16069,*
contig_22266	4058	8	N	N	1	*	*,22266,*
contig_6750	4057	3	N	N	1	*	*,6750,*
contig_24507	4056	4	N	N	1	*	*,24507,*
contig_10812	4055	14	N	Y	1	2344	10812
contig_23224	4055	4	N	N	1	*	*,23224,*
contig_15375	4054	4	N	N	1	*	*,15375,*
contig_25564	4054	5	N	N	1	*	*,25564,*
contig_11427	4053	3	N	N	1	*	*,11427,*
contig_5627	4053	12	N	N	1	*	*,5627,*
contig_14252	4052	6	N	N	1	*	*,14252,*
contig_1272	4052	5	N	N	1	*	*,1272,*
contig_17314	4052	6	N	N	1	*	*,17314,*
contig_15382	4051	7	N	Y	1	5660	*,15382,*
contig_17871	4049	4	N	N	1	*	*,17871,*
contig_6571	4049	3	N	N	1	*	*,6571,*
contig_16646	4048	3	N	N	1	*	*,16646,*
contig_18980	4047	6	N	N	1	*	*,18980,*
contig_17414	4047	8	N	N	1	*	*,17414,*
contig_5513	4046	5	N	N	1	*	*,5513,*
contig_18066	4046	5	N	N	1	*	*,18066,*
contig_7319	4045	7	N	N	1	*	*,7319,*
contig_9659	4045	8	N	N	1	*	*,9659,*
contig_13705	4044	4	N	N	1	*	2887,13705
contig_17226	4043	3	N	N	1	*	*,17226,*
contig_13992	4043	9	N	N	1	*	*,13992,*
contig_9689	4042	5	N	N	1	*	*,9689,*
contig_13924	4042	6	N	N	1	*	*,13924,*
contig_6867	4041	5	N	N	1	*	*,6867,*
contig_3538	4041	30	N	N	5	*	*,-23802,3538
contig_17072	4041	14	N	N	3	*	*,17072,*
contig_19285	4038	5	N	N	1	*	*,19285,*
contig_14193	4037	4	N	N	1	*	*,14193,*
contig_22990	4037	3	N	N	1	*	*,22990,*
contig_1602	4036	5	N	N	1	*	*,1602,*
contig_19778	4036	8	N	N	1	*	*,19778,*
contig_782	4036	33	N	N	1	*	795,782,4188,4189
contig_17397	4036	4	N	N	1	*	*,17397,*
contig_548	4036	6	N	N	1	*	*,548,*
contig_22379	4036	4	N	N	1	*	*,22379,*
contig_6989	4036	38	N	Y	1	*	6989
contig_16249	4035	4	N	N	1	*	*,16249,*
contig_10654	4035	7	N	Y	1	2480	*,10654,*
contig_13961	4033	5	N	N	1	*	*,13961,*
contig_3552	4032	3	N	N	1	*	*,3552,*
contig_15219	4031	5	N	N	1	*	*,15219,*
contig_732	4031	3	N	N	1	*	*,732,*
contig_9017	4030	5	N	N	1	*	*,9017,*
contig_17101	4029	3	N	N	1	*	*,17101,*
contig_25822	4027	3	N	N	1	*	*,25822,*
contig_6588	4026	4	N	Y	1	*	6588,*
contig_4549	4026	5	N	N	1	*	*,4549,*
contig_8636	4026	3	N	N	1	*	*,8636,*
contig_6326	4025	5	N	N	1	*	*,6326,*
contig_7271	4024	4	N	N	1	*	*,7271,*
contig_19453	4024	5	N	N	1	*	*,19453,*
contig_18649	4023	5	N	N	1	*	*,18649,*
contig_6829	4023	3	N	N	1	*	*,6829,-13862,*
contig_20589	4019	3	N	N	1	*	*,20589,*
contig_10485	4019	28	N	N	1	*	*,10485,*
contig_20287	4017	3	N	N	1	*	*,20287,*
contig_22489	4017	6	N	N	1	*	*,22489,*
contig_13723	4016	4	N	N	1	*	*,13723,*
contig_8262	4015	3	N	N	1	*	*,8262,*
contig_12455	4014	10	N	N	2	*	*,12455,*
contig_21842	4013	6	N	N	1	*	*,21842,*
contig_16703	4013	3	N	N	1	*	*,16703,*
contig_20034	4013	3	N	N	1	*	*,20034,*
contig_4468	4012	5	N	N	1	*	*,4468,*
contig_17290	4011	4	N	N	1	*	*,17290,*
contig_15744	4011	4	N	N	1	*	*,15744,*
contig_9736	4011	6	N	N	1	*	*,9736,*
contig_560	4011	4	N	N	1	*	*,560,*
contig_23023	4010	3	N	N	1	*	*,23023,*
contig_19523	4008	18	N	N	4	*	*,19523,*
contig_11782	4007	7	N	N	1	*	*,11782,*
contig_273	4007	14	N	N	1	*	*,273,*
contig_24372	4007	5	N	N	1	*	*,24372,*
contig_15567	4007	5	N	Y	1	5276	*,15567,*
contig_9119	4006	11	N	N	2	*	*,9119,*
contig_17163	4005	6	N	N	1	*	*,17163,*
contig_86	4004	15	N	Y	1	2072	86,*
contig_15207	4004	4	N	N	1	*	*,15207,*
contig_18683	4003	4	N	N	1	*	*,18683,*
contig_16668	4003	7	N	N	1	*	*,16668,*
contig_3177	4002	6	N	N	1	*	*,3177,*
contig_19163	4001	3	N	N	1	*	*,19163,*
contig_3265	4001	5	N	N	1	*	*,3265,*
contig_23817	4000	29	N	N	1	*	*,23817,*
contig_18240	3997	3	N	N	1	*	*,18240,*
contig_10901	3997	5	N	N	1	*	*,10901,*
contig_6060	3997	4	N	N	1	*	*,6060,*
contig_25485	3996	16	N	N	2	*	*,25485,*
contig_11551	3995	4	N	N	1	*	*,11551,*
contig_5742	3993	3	N	N	1	*	*,5742,*
contig_20821	3993	5	N	N	1	*	*,20821,*
contig_17510	3993	5	N	N	1	*	*,17510,*
contig_25616	3992	4	N	N	1	*	*,25616,*
contig_18517	3991	3	N	N	1	*	*,18517,*
contig_10521	3990	5	N	N	1	*	*,10521,*
contig_15018	3989	5	N	N	1	*	*,15018,*
contig_6519	3989	3	N	N	1	*	*,6519,*
contig_24056	3989	13	N	N	2	*	*,24056,*
contig_8218	3988	4	N	N	1	*	*,8218,*
contig_20496	3988	5	N	N	1	*	*,20496,*
contig_18995	3988	7	N	N	1	*	*,18995,*
contig_8435	3987	13	Y	Y	1	*	8435
contig_6759	3987	4	N	N	1	*	*,6759,*
contig_12820	3986	4	N	N	1	*	*,12820,*
contig_25439	3985	9	N	N	1	*	*,25439,*
contig_20136	3985	4	N	N	1	*	*,20136,*
contig_10372	3982	4	N	N	1	*	*,10372,*
contig_3148	3980	23	N	N	1	*	*,3148,*
contig_6261	3979	5	N	Y	1	*	6261
contig_11709	3979	4	N	N	1	*	*,11709,*
contig_23826	3977	10	N	N	1	*	*,23826,*
contig_4725	3977	8	N	N	1	*	*,4725,*
contig_21729	3977	3	N	N	1	*	*,21729,*
contig_25486	3975	7	N	N	1	*	*,25486,*
contig_21348	3974	3	N	N	1	*	*,21348,*
contig_9114	3974	7	N	N	1	*	*,9114,*
contig_12425	3974	4	N	N	1	*	*,12425,*
contig_9927	3973	3	N	N	1	*	*,9927,*
contig_9574	3972	5	N	N	1	*	*,9574,*
contig_9112	3971	8	N	N	1	*	*,9112,*
contig_21813	3969	3	N	N	1	*	*,21813,*
contig_11329	3969	24	N	Y	1	*	*,11329
contig_2869	3969	12	N	N	1	*	*,2869
contig_3596	3969	3	N	N	1	*	*,3596,*
contig_12982	3969	5	N	N	1	*	*,12982,*
contig_10210	3969	3	N	N	1	*	*,10210,*
contig_25235	3968	5	N	N	1	*	*,25235,*
contig_7638	3968	7	N	N	1	*	*,7638,*
contig_2673	3966	58	N	N	2	*	*,2673,*
contig_5846	3966	4	N	N	1	*	*,5846,*
contig_11524	3965	27	N	Y	1	5296	*,11524,*
contig_13623	3964	11	N	Y	1	4166	*,13623,*
contig_15243	3963	4	N	N	1	*	*,15243,*
contig_5838	3963	4	N	N	1	*	*,5838,*
contig_19411	3963	3	N	N	1	*	*,19411,*
contig_13653	3963	3	N	N	1	*	*,13653,*
contig_13021	3962	4	N	N	1	*	*,13021,*
contig_9681	3962	14	N	N	1	*	*,9681,*
contig_17007	3961	3	N	N	1	*	*,17007,*
contig_19604	3960	5	N	N	1	*	*,19604,*
contig_17141	3960	4	N	N	1	*	*,17141,*
contig_12041	3959	5	N	N	1	*	*,12041,*
contig_6954	3959	6	N	Y	1	*	6954
contig_9923	3959	8	N	N	1	*	*,9923,*
contig_15627	3957	5	N	N	1	*	*,15627,*
contig_25130	3957	11	N	N	1	*	*,25130,*
contig_18388	3957	3	N	N	1	*	*,18388,*
contig_5877	3957	5	N	N	1	*	*,5877,*
contig_14946	3957	4	N	N	1	*	*,14946,*
contig_2564	3957	400	N	Y	17	*	2564
contig_10502	3956	4	N	N	1	*	*,10502,*
contig_17406	3956	6	N	N	1	*	*,17406,*
contig_2292	3956	6	N	N	1	*	*,2292,*
contig_14697	3955	3	N	N	1	*	*,14697,*
contig_5146	3953	3	N	N	1	*	*,5146,*
contig_6401	3953	14	N	N	2	*	*,6401,*
contig_16247	3952	3	N	N	1	*	*,16247,*
contig_3978	3952	4	N	N	1	*	*,3978,*
contig_22017	3951	3	N	N	1	*	*,22017,*
contig_8079	3951	5	N	N	1	*	8079,12051,*
contig_7108	3951	9	N	N	1	*	*,7108,*
contig_21366	3951	7	N	N	1	*	*,21366,*
contig_11556	3950	4	N	N	1	*	*,11556,*
contig_20314	3950	7	N	N	1	*	*,20314,*
contig_18848	3950	4	N	N	1	*	*,18848,*
contig_12718	3949	13	N	N	1	*	*,12718,*
contig_21114	3949	6	N	N	1	*	*,21114,*
contig_8827	3949	3	N	N	1	*	*,8827,*
contig_14397	3949	3	N	N	1	*	*,14397,*
contig_8935	3948	10	N	N	1	*	*,8935,*
contig_8855	3948	4	N	N	1	*	*,8855,*
contig_24816	3947	5	N	N	1	*	*,24816,*
contig_681	3947	4	N	Y	1	*	681
contig_16109	3947	3	N	N	1	*	*,16109,*
contig_16047	3946	3	N	N	1	*	*,16047,*
contig_562	3946	6	N	N	1	*	*,562,*
contig_20704	3946	4	N	N	1	*	*,20704,*
contig_23831	3946	15	N	N	1	*	2059,3723,3723,23831
contig_24091	3946	23	N	N	2	*	*,24091,*
contig_18495	3945	6	N	N	1	*	*,18495,*
contig_18830	3945	3	N	N	1	*	*,18830,*
contig_15148	3944	3	N	N	1	*	*,15148,*
contig_4944	3944	3	N	N	1	*	*,4944,*
contig_12249	3944	3	N	N	1	*	*,12249,*
contig_25001	3942	18	N	N	1	*	*,25001,*
contig_17539	3942	8	N	N	2	*	*,17539,*
contig_18757	3941	6	N	N	1	*	*,18757,*
contig_17502	3941	3	N	N	1	*	*,17502,*
contig_295	3941	15	N	Y	1	2088	*,295,*
contig_9183	3941	7	N	N	1	*	*,9183,*
contig_21546	3941	5	N	N	1	*	*,21546,*
contig_7227	3940	3	N	N	1	*	*,7227,*
contig_6476	3939	3	N	N	1	*	*,6476,*
contig_15621	3939	4	N	N	1	*	*,15621,*
contig_17724	3938	3	N	N	1	*	*,17724,*
contig_14058	3937	9	N	N	1	*	*,14058,*
contig_22969	3937	3	N	N	1	*	*,22969,*
contig_18612	3937	3	N	N	1	*	*,18612,*
contig_13782	3937	7	N	N	1	*	13782
contig_21219	3937	3	N	N	1	*	*,21219,*
contig_15559	3936	10	N	N	2	*	*,15559,*
contig_19429	3936	11	N	N	1	*	*,19429,*
contig_712	3936	6	N	N	1	*	*,712,*
contig_20453	3936	3	N	N	1	*	*,20453,*
contig_12966	3935	8	N	N	1	*	*,12966,*
contig_23275	3935	4	N	N	1	*	*,23275,*
contig_14413	3935	22	N	Y	1	5924	*,14413,*
contig_6085	3935	116	N	Y	4	*	6085
contig_8440	3935	40	N	Y	1	2308	8440
contig_15415	3935	5	N	N	1	*	*,15415,*
contig_596	3933	11	N	N	1	*	*,596,*
contig_2779	3933	4	N	N	1	*	*,2779,*
contig_1869	3932	3	N	Y	1	*	1869
contig_20811	3932	3	N	N	1	*	*,20811,*
contig_21275	3931	3	N	N	1	*	*,21275,*
contig_17844	3931	20	N	Y	1	2970	*,17844,*
contig_15347	3931	5	N	N	1	*	*,15347,*
contig_6724	3930	3	N	N	1	*	*,6724,*
contig_5946	3930	7	N	N	1	*	*,5946,*
contig_7992	3930	9	N	Y	1	6026	*,7992,*
contig_21606	3930	4	N	N	1	*	*,21606,*
contig_15021	3930	3	N	N	1	*	*,15021,*
contig_3896	3929	3	N	N	1	*	*,3896,*
contig_21514	3929	3	N	N	1	*	*,21514,*
contig_13772	3929	7	N	N	1	*	*,13772,*
contig_14698	3928	3	N	N	1	*	*,14698,*
contig_3325	3927	4	N	N	1	*	*,3325,*
contig_16152	3926	6	N	N	1	*	*,16152,*
contig_21070	3926	3	N	N	1	*	*,21070,*
contig_9151	3925	3	N	N	1	*	*,9151,*
contig_24526	3925	8	N	N	1	*	*,24526,*
contig_4712	3924	4	N	N	1	*	*,4712,*
contig_19661	3924	4	N	N	1	*	*,19661,*
contig_25366	3924	8	N	N	1	*	*,25366,*
contig_21873	3923	3	N	N	1	*	*,21873,*
contig_16874	3922	4	N	N	1	*	*,16874,*
contig_18479	3921	4	N	N	1	*	*,18479,*
contig_18221	3920	4	N	N	1	*	*,18221,*
contig_18983	3920	12	N	N	2	*	*,18983,*
contig_18917	3920	3	N	N	1	*	*,18917,*
contig_10597	3919	5	N	N	1	*	*,10597,*
contig_10900	3918	7	N	N	1	*	*,10900,*
contig_14489	3918	3	N	N	1	*	*,14489,*
contig_19888	3917	5	N	N	1	*	*,19888,*
contig_22244	3916	6	N	N	1	*	*,22244,*
contig_727	3916	4	N	N	1	*	*,727,*
contig_6680	3915	12	N	N	1	*	*,6680,*
contig_24813	3915	14	N	N	1	*	*,24813,*
contig_5366	3915	3	N	N	1	*	*,5366,*
contig_14713	3914	4	N	N	1	*	*,14713,*
contig_4828	3913	22	N	Y	1	*	4828
contig_21911	3912	3	N	N	1	*	*,21911,*
contig_15142	3910	10	N	N	1	*	*,15142,*
contig_9671	3910	5	N	N	1	*	*,9671,*
contig_24895	3908	10	N	N	1	*	*,24895,*
contig_21924	3907	4	N	N	1	*	*,21924,*
contig_20802	3907	5	N	N	1	*	*,20802,*
contig_3621	3905	4	N	N	1	*	3621,3623,3628
contig_22692	3904	6	N	N	1	*	*,22692,*
contig_10986	3903	5	N	N	1	*	*,10986,*
contig_25121	3902	6	N	N	1	*	*,25121,*
contig_6600	3902	7	N	N	1	*	*,6600,*
contig_10380	3901	25	N	N	1	*	*,10380,*
contig_15408	3900	3	N	N	1	*	*,15408,*
contig_13327	3900	9	N	N	1	*	*,13327,*
contig_2469	3899	20	N	N	2	*	-2430,2469
contig_20803	3899	4	N	N	1	*	*,20803,*
contig_5249	3899	10	N	Y	1	*	5249
contig_21063	3897	3	N	N	1	*	*,21063,*
contig_3739	3897	3	N	N	1	*	*,3739,*
contig_9288	3897	5	N	N	1	*	*,9288,*
contig_308	3896	9	N	N	2	*	*,308,*
contig_18008	3895	4	N	N	1	*	*,18008,*
contig_19407	3895	13	N	N	3	*	*,19407,*
contig_13163	3895	5	N	N	1	*	*,13163,*
contig_23947	3894	11	N	N	2	*	*,23947,*
contig_17285	3894	5	N	N	1	*	*,17285,*
contig_13905	3893	4	N	N	1	*	*,13905,*
contig_16112	3892	13	N	N	1	*	*,16112,*
contig_19107	3892	3	N	N	1	*	*,19107,*
contig_18054	3891	8	N	N	2	*	*,18054,*
contig_7640	3890	5	N	N	1	*	*,7640,*
contig_23590	3890	12	N	Y	1	*	23590
contig_17128	3889	5	N	N	1	*	*,17128,*
contig_14140	3887	3	N	N	1	*	*,14140,*
contig_24113	3887	5	N	N	1	*	*,24113,*
contig_16304	3887	4	N	N	1	*	*,16304,*
contig_19486	3887	4	N	N	1	*	*,19486,*
contig_20254	3886	3	N	N	1	*	*,20254,*
contig_15506	3886	9	N	N	1	*	*,15505,15506
contig_1164	3885	6	N	Y	1	*	1164
contig_10460	3882	6	N	N	1	*	*,10460,*
contig_7138	3882	10	N	N	2	*	*,7138,*
contig_9939	3881	6	N	N	1	*	*,9939,*
contig_24567	3880	5	N	N	1	*	*,24567,*
contig_22546	3879	10	N	Y	1	2918	*,22546,*
contig_1612	3878	5	N	N	1	*	-1606,1610,1612,-1177,-1151
contig_19517	3878	3	N	N	1	*	*,19517,*
contig_8314	3878	7	N	N	1	*	*,8314,*
contig_1677	3877	8	N	N	1	*	*,1677,*
contig_12940	3876	7	N	N	1	*	*,12940,*
contig_21047	3875	4	N	N	1	*	*,21047,*
contig_19944	3875	4	N	N	1	*	*,19944,*
contig_11415	3874	3	N	N	1	*	*,11415,*
contig_11283	3872	5	N	N	1	*	*,11283,*
contig_20181	3872	5	N	N	1	*	*,20181,*
contig_16982	3872	3	N	N	1	*	*,16982,*
contig_9827	3872	7	N	N	1	*	*,9827,*
contig_9791	3869	4	N	N	1	*	*,9791,*
contig_3599	3867	3	N	N	1	*	*,3599,*
contig_17674	3865	3	N	N	1	*	*,17674,*
contig_20746	3865	3	N	N	1	*	*,20746,*
contig_16481	3864	4	N	N	1	*	*,16481,*
contig_19433	3864	4	N	N	1	*	*,19433,*
contig_19418	3863	3	N	N	1	*	*,19418,*
contig_21107	3863	5	N	N	1	*	*,21107,*
contig_20518	3863	3	N	N	1	*	*,20518,*
contig_13016	3862	33	N	Y	1	6144	*,13016,*
contig_4634	3861	41	N	Y	1	*	4634
contig_23532	3861	20	N	N	1	*	*,23532,*
contig_7226	3860	4	N	N	1	*	*,7226,*
contig_17962	3859	5	N	N	1	*	*,17962,*
contig_1104	3859	10	N	N	1	*	*,1104,*
contig_19435	3859	3	N	N	1	*	*,19435,*
contig_11562	3858	5	N	N	1	*	*,11562,*
contig_7765	3854	15	N	N	1	*	*,7765,*
contig_20795	3853	4	N	N	1	*	*,20795,*
contig_18443	3852	4	N	N	1	*	*,18443,*
contig_10013	3852	6	N	N	1	*	*,10013,*
contig_8158	3851	4	N	N	1	*	*,8158,*
contig_23130	3851	7	N	N	1	*	*,23130,*
contig_15055	3851	9	N	N	1	*	*,15055,*
contig_9107	3849	14	N	Y	1	*	9107
contig_22899	3849	4	N	N	1	*	*,22899,*
contig_12375	3849	3	N	N	1	*	*,12375,*
contig_20222	3848	4	N	N	1	*	*,20222,*
contig_20700	3848	3	N	N	1	*	*,20700,*
contig_7225	3848	5	N	N	1	*	*,7225,*
contig_23530	3848	19	N	Y	4	2082	23530,*
contig_15753	3847	4	N	N	1	*	*,15753,*
contig_20698	3847	3	N	N	1	*	*,20698,*
contig_1710	3846	7	N	Y	1	*	1710
contig_6393	3845	34	N	N	1	*	6393,6405
contig_22840	3844	5	N	Y	1	4706	*,22840,*
contig_25046	3844	15	N	N	1	*	*,25046,*
contig_15958	3844	4	N	N	1	*	*,15958,*
contig_11609	3843	4	N	N	1	*	*,11609,*
contig_18644	3843	3	N	N	1	*	*,18644,*
contig_21853	3843	5	N	N	1	*	*,21853,*
contig_5549	3842	4	N	N	1	*	*,5549,*
contig_8409	3840	5	N	N	1	*	*,8409,*
contig_20412	3839	3	N	N	1	*	*,20412,*
contig_8481	3839	13	N	N	3	*	*,8481,*
contig_18204	3838	3	N	N	1	*	*,18204,*
contig_14199	3838	3	N	N	1	*	*,14199,*
contig_1884	3837	4	N	N	1	*	*,1884,*
contig_19917	3837	3	N	N	1	*	*,19917,*
contig_13245	3837	4	N	N	1	*	*,13245,*
contig_18961	3836	3	N	N	1	*	*,18961,*
contig_6902	3835	4	N	N	1	*	*,6902,*
contig_8823	3834	3	N	N	1	*	*,8823,*
contig_21142	3834	5	N	N	1	*	*,21142,*
contig_14533	3832	6	N	N	1	*	*,14533,*
contig_5892	3831	5	N	N	1	*	*,5892,*
contig_8965	3830	5	N	N	1	*	*,8965,*
contig_9745	3830	4	N	N	1	*	*,9745,*
contig_14128	3830	3	N	N	1	*	*,14128,*
