contig	contig_len_bp	cov_long	cov_long_var	cov_ilm	cov_ilm_var	status_circular	status_repeat	graph_path	cmseq_total_covered_bases	total_polymorphic_bases	total_polymorphic_rate	dominant_allele_distr_mean	dominant_allele_distr_sd	domain	phylum	class	order	family	genus	species	AMR_count	VIR_count	mags_workflow_name	mags_workflow_date	mags_workflow_mode	bin
contig_6164	16989	2.49682	0.628028	2.38815	3.46665	N	N	6164,*	139	0	0	0	0	Bacteria	 Firmicutes	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Peptoniphilus	 Peptoniphilus sp. ING2-D1G	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6170	70313	5.70543	6.28528	8.49606	20.7485	N	N	*,6170,*	10856	156	0.0143699336772292	0.631976112646362	0.085795381829233	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminococcus	 Ruminococcus bicirculans	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6173	18257	6.45883	22.4713	26.7978	514.328	N	N	*,6173,*	9281	119	0.0128218941924362	0.668031516611118	0.0908046337290686	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Alicyclobacillaceae	 Kyrpidia	 Kyrpidia tusciae	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0143
contig_6174	21659	3.42568	2.04357	2.17611	0.55858	N	N	*,6174,*	0	0	0	0	0	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 Candidatus Solibacter	 Candidatus Solibacter usitatus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6175	35305	3.63556	3.83127	3.73196	5.04694	N	N	*,6175,*	521	12	0.0230326295585413	0.683416889483066	0.0735039410845326	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family III. Incertae Sedis	 Thermoanaerobacterium	 Thermoanaerobacterium thermosaccharolyticum	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0088
contig_6176	28153	2.22262	1.28163	0.270043	0.197094	N	N	*,6176,*	0	0	0	0	0	Bacteria	 Chloroflexi	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0083
contig_6177	6269	1.99902	0.000979744	1.02517	3.98838	N	Y	*,6177,*	0	0	0	0	0	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Croceibacter	 Croceibacter atlanticus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6178	8161	0.949694	0.0477812	4.20572	5.49862	N	Y	*,6178,*	1084	55	0.0507380073800738	0.663118984402407	0.0845486154690263	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Fermentimonas	 Fermentimonas caenicola	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6181	10873	3.6695	0.401855	5.076	1.74423	N	Y	*,6181,*	2600	11	0.00423076923076923	0.662414446554763	0.0741686268788233	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Fermentimonas	 Fermentimonas caenicola	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6183	26295	9.21098	5.80372	16.798	28.1327	N	Y	6183	12456	62	0.00497752087347463	0.652666494881561	0.0879179694115304	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6184	10786	3.01138	0.117682	2.62401	1.61218	N	Y	*,6184	959	41	0.0427528675703858	0.634706350560009	0.0803917647168988	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0098
contig_6185	7436	1.9429	0.054942	5.20299	2.6835	N	Y	*,6185	0	0	0	0	0	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Capnocytophaga	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6187	1806	0	0	3.31703	0.337499	N	Y	*,6187	1571	16	0.0101845957988542	0.707383270683976	0.0719478536736927	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Barnesiella	 Barnesiella viscericola	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6189	55747	3.79549	5.49692	5.98628	6.23222	N	N	*,6189,*	4092	50	0.0122189638318671	0.698743256743257	0.0678088004287044	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Acetoanaerobium	 Acetoanaerobium sticklandii	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_619	68756	11.624	42.9013	17.9358	172.857	N	N	619,620,917	23371	212	0.00907107098540927	0.647436237944719	0.0796836730209009	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6190	32444	2.84331	2.74093	1.13179	6.90601	N	N	*,6190,*	139	6	0.0431654676258993	0.622701566009868	0.117753211972489	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfitobacterium	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6191	7133	0	0	29.8133	165.04	N	N	6191	4695	241	0.0513312034078807	0.646659708372448	0.0891652584562857	Bacteria	 Thermotogae	 Thermotogae	 Petrotogales	 Unclassified	 Defluviitoga	 Defluviitoga tunisiensis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6193	7492	2.99537	0.00488237	9.36666	8.20483	N	Y	*,6193	170	0	0	0	0	Bacteria	 Thermotogae	 Thermotogae	 Petrotogales	 Unclassified	 Petrotoga	 Petrotoga mobilis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6194	5912	1.99983	0.000173578	23.264	14.3839	N	Y	*,6194	932	0	0	0	0	Bacteria	 Thermotogae	 Thermotogae	 Petrotogales	 Unclassified	 Defluviitoga	 Defluviitoga tunisiensis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6195	24009	2.68553	1.00999	2.34675	2.04975	N	N	*,6195,*	92	9	0.0978260869565217	0.678151260504202	0.0865747138543786	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Christensenellaceae	 Christensenella	 Christensenella massiliensis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6196	19655	0.802717	0.15837	4.03066	2.06479	N	N	*,6196,*	108	9	0.0833333333333333	0.611111111111111	0.0314269680527354	Bacteria	 Thermotogae	 Thermotogae	 Thermotogales	 Thermotogaceae	 Thermotoga	 Thermotoga caldifontis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6197	75914	7.16778	10.3919	38.1318	95.7929	N	N	*,6197,6199	51329	189	0.00368212901089053	0.626754764833711	0.0796566189601797	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Paludibacter	 Paludibacter propionicigenes	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0144
contig_6198	101148	14.9571	50.5691	66.361	758.839	N	N	6198,6199	92280	876	0.00949284785435631	0.656517512946968	0.0847023223305806	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Paludibacter	 Paludibacter propionicigenes	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0144
contig_6199	25254	5.82855	10.4524	28.1617	104.554	N	Y	6199	10929	27	0.00247049135328026	0.581535542646654	0.0777500867275309	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Paludibacter	 Paludibacter propionicigenes	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6201	1458	0	0	3.81575	0.73037	N	Y	*,6201,*	563	4	0.00710479573712256	0.736950549450549	0.0236626829353739	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma palmae	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6204	41351	4.84165	4.22032	4.55084	5.10942	N	N	6204	183	0	0	0	0	Bacteria	 Actinobacteria	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Serinicoccus	 Serinicoccus sp. JLT9	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6205	12733	4.20226	1.27282	2.26448	2.35431	N	Y	*,6205,*	0	0	0	0	0	Bacteria	 Actinobacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	 Streptomyces noursei	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6206	44355	3.23423	2.87955	5.10843	3.83148	N	N	*,6206,*	1109	22	0.0198376916140667	0.635836890382345	0.0803290188260906	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum gibsoniae	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0060
contig_6207	14305	2.50321	0.254245	3.83448	1.67799	N	N	*,6207,*	0	0	0	0	0	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophaceae	 Syntrophus	 Syntrophus aciditrophicus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6208	325890	32.427	37.8826	56.3435	73.2153	N	N	-9996,6208	323597	79	0.000244130817034769	0.753306294564927	0.0499679130328422	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophobacteraceae	 Syntrophobacter	 Syntrophobacter fumaroxidans	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0026
contig_6209	26438	4.93857	6.50099	10.069	60.6269	N	Y	6209	958	19	0.0198329853862213	0.690350877192982	0.0539758727568321	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Treponema	 Treponema primitia	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_621	16437	2.74225	1.14858	6.06152	5.33605	N	N	614,621,917	284	2	0.00704225352112676	0.713636363636364	0.0136363636363637	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Persicobacteraceae	 Persicobacter	 Persicobacter sp. JZB09	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6210	16764	6.85801	3.05137	41.8103	238.156	N	Y	*,6210,*	14660	20	0.00136425648021828	0.689144167236273	0.0766364852283456	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium psychrophilum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6211	19901	6.6224	5.83087	35.9489	372.483	N	Y	*,6211,*	14009	55	0.00392604754086659	0.660725472531197	0.0809684024975812	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium psychrophilum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6215	12288	4.2699	1.15185	34.8547	556.358	N	N	*,6215,*	10395	154	0.0148148148148148	0.611638682955928	0.0716093589025816	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Muricauda	 Muricauda lutaonensis	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0018
contig_6216	16089	60.243	172.308	263.149	4104.39	N	Y	*,6216,*	16033	4	0.000249485436287657	0.760546327446033	0.0103554792239373	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanosarcina	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6219	134799	2.86362	1.72628	6.67805	8.92387	N	N	*,6219,*	3126	33	0.0105566218809981	0.629846248028066	0.110621424278573	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Roseburia	 Roseburia hominis	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0111
contig_6224	13215	0.878607	0.983243	7.14022	51.7266	N	Y	*,6224	1165	63	0.0540772532188841	0.642417405819597	0.0890246697055126	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium chauvoei	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6225	265752	2.68934	3.9467	4.47205	12.0932	N	N	*,6225,-14096,*	8716	525	0.0602340523175769	0.624156250571605	0.107294818690431	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0116
contig_6226	23612	17.2765	213.406	26.7878	373.013	N	N	2328,6226,6697,*	13161	33	0.00250740825165261	0.633802989931808	0.07559187307792	Bacteria	 Firmicutes	 Clostridia	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6227	48410	4.98166	4.72656	13.4641	112.398	N	N	2328,6227,*	13408	46	0.00343078758949881	0.704979805508009	0.0733592294112902	Bacteria	 Chloroflexi	 Dehalococcoidia	 Dehalococcoidales	 Dehalococcoidaceae	 Dehalococcoides	 Dehalococcoides mccartyi	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6228	180493	91.7025	1519.98	119.393	2452.73	N	N	1701,-1574,-787,6228,-5628	158671	394	0.00248312546085926	0.632907824518858	0.0858187077191578	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermoanaerobacter	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0016
contig_6229	72195	3.2498	3.94415	5.62855	16.5501	N	N	*,6229,*	6405	343	0.053551912568306	0.641505956058822	0.0874835644361255	Archaea	 Euryarchaeota	 Halobacteria	 Haloferacales	 Haloferacaceae	 Halogeometricum	 Halogeometricum borinquense	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6230	1499290	6.77433	9.78012	9.02563	11.9058	N	N	6230,*	151981	752	0.00494798691941756	0.663349477325778	0.083915464769521	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum nigrificans	1	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0162
contig_6231	1208	0	0	1.22117	0.531919	N	Y	6231,*	1091	3	0.00274977085242896	0.538401559454191	0.0124634443377355	Bacteria	 Actinobacteria	 Actinobacteria	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6236	11336	6.3895	0.534212	10.5373	14.7232	N	Y	6236	3762	61	0.0162147793726741	0.644144547459398	0.0875141468036871	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6237	11947	6.57625	0.339028	11.106	16.3968	N	Y	6237	8953	115	0.0128448564726907	0.639368820373247	0.0869833670203234	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6238	5393	0	0	3.38508	2.05191	N	Y	6238	930	3	0.0032258064516129	0.612745098039216	0.0381807890377383	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0115
contig_6239	5952	0	0	6.95174	2.90473	N	Y	6239	2960	44	0.0148648648648649	0.669315468754553	0.0731835506860689	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6240	12540	2.80783	0.776107	8.2272	3.08279	N	Y	*,6240	1543	58	0.0375891121192482	0.648420720360544	0.10593058642718	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6243	15256	2.00093	0.674227	1.6267	1.18181	N	N	*,6243,*	864	3	0.00347222222222222	0.664646464646465	0.0519785063849237	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6244	19959	7.33359	11.4914	33.3455	77.2434	N	N	*,1797,6244,*	18021	206	0.0114311081516009	0.679741626662802	0.0913385081545759	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6245	57680	4.09892	2.52574	7.3559	10.6441	N	N	*,6245,*	5106	146	0.0285938112025069	0.675696375877681	0.070688501880699	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Dehalobacter	 Dehalobacter sp. DCA	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0015
contig_6246	9225	1.77102	0.178112	1.56474	1.32848	N	Y	*,6246,*	311	23	0.0739549839228296	0.60444410661802	0.0707408598834409	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta pleomorpha	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0098
contig_6247	12182	16.4104	5.921	40.0072	71.7451	N	N	*,6247,*	12179	8	0.000656868379998358	0.758776655061485	0.0350413836089064	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophaceae	 Syntrophus	 Syntrophus aciditrophicus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6250	47848	2.63141	1.73907	2.21418	3.60131	N	N	*,6250,*	161	16	0.0993788819875776	0.712202380952381	0.0954308874528858	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium thermocellum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6252	1169	0	0	0	0	N	Y	*,6252,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Syntrophomonadaceae	 Syntrophomonas	 Syntrophomonas wolfei	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6253	82369	7.72516	10.1899	48.4282	305.242	N	N	6253	63802	334	0.00523494561299019	0.703058428134576	0.0683145132951026	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Fermentimonas	 Fermentimonas caenicola	2	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6254	617016	238.084	2149.01	445.153	4433.25	N	N	6254	616834	884	0.00143312463320764	0.680340392863043	0.0954853924557511	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Unclassified	 Unclassified	 Bacteroidales bacterium CF	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0009
contig_6255	19851	5.02863	2.87728	15.316	55.9805	N	Y	*,6255	10511	120	0.0114166111692513	0.699595384344395	0.0756290900745021	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium johnsoniae	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6258	3291	0	0	46.8348	212.908	N	Y	6258	3257	75	0.0230273257599018	0.699918924419142	0.0789583164989557	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0119
contig_6260	1245	0	0	12.7817	9.50909	N	Y	6260	1129	0	0	0	0	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Elizabethkingia	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6261	22441	27.7936	45.5798	116.158	684.865	N	Y	6261,*	22246	177	0.00795648655938146	0.700273565860366	0.080526814413129	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Unclassified	 Unclassified	 Bacteroidales bacterium CF	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6262	10049	48.9051	3.13294	174.819	3019.31	N	Y	6262	9894	24	0.00242571255306246	0.758725065562476	0.0286026034353365	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Paludibacter	 Paludibacter propionicigenes	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6263	6491	54.4212	3.67596	142.061	1095.03	N	Y	6263	6417	4	0.000623344241857566	0.641981913047475	0.0971452026620618	Bacteria	 Bacteroidetes	 Bacteroidia	 Marinilabiliales	 Salinivirgaceae	 Salinivirga	 Salinivirga cyanobacteriivorans	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6265	4253	0	0	7.17061	0.976249	N	N	*,6265,*	1543	58	0.0375891121192482	0.63180392088849	0.0557231700666475	Bacteria	 Calditrichaeota	 Calditrichae	 Calditrichales	 Calditrichaceae	 Caldithrix	 Caldithrix abyssi	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6267	22617	2.70405	1.23708	3.01046	0.819802	N	N	*,6267,*	49	0	0	0	0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae	 Mesorhizobium	 Mesorhizobium sp. B7	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6270	40308	2.77315	0.768179	5.76358	6.67899	N	N	*,13346,6270,*	2529	124	0.0490312376433373	0.654573443860094	0.0979816389086976	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum nigrificans	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0172
contig_6271	5943	0.998446	0.00155144	41.5134	122.23	N	Y	*,6271,*	3193	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermoanaerobacter	 Thermoanaerobacter italicus	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0178
contig_6272	238669	4.24544	5.756	10.0086	12.6639	N	N	*,6272,*	33803	112	0.00331331538620832	0.673506512170351	0.0786247984946859	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium thermocellum	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0117
contig_6273	28890	2.28111	1.24545	1.72714	1.75538	N	N	*,6273,*	79	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Syntrophomonadaceae	 Syntrophomonas	 Syntrophomonas wolfei	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0095
contig_6274	36438	3.01885	1.55497	1.65804	6.50611	N	N	*,6274,*	230	8	0.0347826086956522	0.626082251082251	0.0790001036645104	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium perfringens	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6275	9554	4.57029	1.43507	15.1913	36.7944	N	Y	6275,*	8412	2	0.000237755587256301	0.784237726098191	0.00645994832041341	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6278	1648	0	0	0.985981	0.0138314	N	Y	*,6278	1379	0	0	0	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6281	16859	9.48674	4.55399	13.0594	40.6226	N	N	*,6281,*	14549	6	0.000412399477627328	0.68455149017649	0.0785214186618295	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6282	16673	5.4182	2.41053	8.84579	6.55169	N	Y	*,6282,*	6316	40	0.00633312222925903	0.710032328782329	0.0586292964693182	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6283	42178	2.0725	0.355006	2.86597	3.34214	N	N	*,6283,*	0	0	0	0	0	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobulbaceae	 Desulfobulbus	 Desulfobulbus propionicus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6284	17977	2.52516	0.594098	0.4694	0.304513	N	N	*,6284,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum acetoxidans	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0013
contig_6285	17819	9.52612	10.5724	24.7935	62.563	N	N	*,6285	14983	23	0.0015350730828272	0.71226226259121	0.0710402275880565	Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6286	14446	8.18285	7.33528	14.5285	15.557	N	N	*,6286,*	12483	46	0.00368501161579748	0.678788719439379	0.074244633528447	Bacteria	 Cyanobacteria	 Unclassified	 Oscillatoriales	 Cyanothecaceae	 Cyanothece	 Cyanothece sp. PCC 7822	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6288	20344	1.2886	0.324527	7.06165	8.06765	N	N	*,6288,*	8311	193	0.0232222355913849	0.653572799501523	0.0899926185410277	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Desulfuromonadaceae	 Desulfuromonas	 Desulfuromonas sp. DDH964	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6289	24584	4.4779	2.25675	12.3039	25.7066	N	N	*,6289,*	13351	144	0.0107857089356603	0.695012559789123	0.0755397476039122	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Desulfosporosinus acidiphilus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_629	1777	0	0	3.38045	2.47082	N	Y	629	1373	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Candidatus Desulforudis	 Candidatus Desulforudis audaxviator	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_6290	48213	22.8374	146.999	39.616	358.519	N	Y	6290	38859	183	0.00470933374507836	0.668849649034645	0.0896002236925477	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Thermincola	 Thermincola potens	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0030
contig_6291	18273	1.9446	0.263892	1.83562	1.69247	N	Y	*,6291,*	50	3	0.06	0.606060606060606	0.0857099128710967	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophobacteraceae	 Syntrophobacter	 Syntrophobacter fumaroxidans	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
