contig	contig_len_bp	cov_long	cov_long_var	cov_ilm	cov_ilm_var	status_circular	status_repeat	graph_path	cmseq_total_covered_bases	total_polymorphic_bases	total_polymorphic_rate	dominant_allele_distr_mean	dominant_allele_distr_sd	domain	phylum	class	order	family	genus	species	AMR_count	VIR_count	mags_workflow_name	mags_workflow_date	mags_workflow_mode	bin
contig_8770	111945	7.18707	8.96416	9.5847	27.7904	N	N	-13116,8770,-7756,15084	76223	2235	0.0293218582317673	0.677921437144025	0.0844312357253234	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bartonellaceae	 Bartonella	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0113
contig_8771	23490	2.81187	11.7246	4.44687	41.6714	N	N	*,8771,*	2216	0	0	NA	NA	Bacteria	 Proteobacteria	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8772	7895	3.54087	1.38163	6.51543	12.2271	N	N	*,8772,*	2026	1	0.000493583415597236	0.642857142857143	0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Celeribacter	 Celeribacter indicus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8773	10647	2.2374	0.555248	1.10632	1.49445	N	N	*,8773,*	0	0	NA	NA	NA	Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 Anaerolinea	 Anaerolinea thermophila	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8774	5481	5.37817	1.23037	1.74695	3.82395	N	N	*,8774,*	425	47	0.110588235294118	0.660375440162674	0.0811894727102903	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanomicrobiaceae	 Methanoculleus	 Methanoculleus bourgensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8775	7203	2.81228	0.161012	2.4055	4.38891	N	N	*,8775,*	61	0	0	NA	NA	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Alistipes finegoldii	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_8776	10642	3.39173	2.49973	5.03879	8.43775	N	N	*,8776,*	1186	27	0.0227655986509275	0.739222215692804	0.0562607550292974	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Treponema	 Treponema caldarium	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0035
contig_8777	14215	4.33843	7.32516	3.8005	28.5883	N	N	*,8777,*	1213	13	0.010717230008244	0.633216783216783	0.0953100648128928	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Cloacibacillus	 Cloacibacillus porcorum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0070
contig_8778	10633	11.3868	9.00093	16.1097	102.514	N	Y	8778,*	9452	322	0.0340668641557342	0.683194508873392	0.101934391835115	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Lactococcus	 Lactococcus lactis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8779	2799	3.9245	0.892347	8.38316	14.7305	N	N	*,8779,*	1205	1	0.000829875518672199	0.769230769230769	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus sp. JDR-2	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8780	14303	2.98693	1.08665	2.22836	4.05224	N	N	*,8780,*	690	60	0.0869565217391304	0.675329870856282	0.08636267706262	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Desulfosporosinus orientis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8781	4225	4.01497	1.39571	5.00859	11.4684	N	N	*,8781,*	920	5	0.00543478260869565	0.643939393939394	0.0488809577004344	Bacteria	 Firmicutes	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0060
contig_8782	2589	5.03403	0.352	6.54654	15.344	N	N	*,8782,*	874	7	0.0080091533180778	0.616383616383616	0.0999799880375369	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Winogradskyella	 Winogradskyella sp. J14-2	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8783	11948	22.0895	10.9045	44.8475	812.008	N	N	*,8783,*	11902	64	0.00537724752142497	0.737713774192716	0.0656533442868103	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfovibrionales	 Desulfohalobiaceae	 Desulfohalobium	 Desulfohalobium retbaense	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8784	6591	2.63406	1.9043	2.54945	5.03272	N	N	*,8784,*	282	29	0.102836879432624	0.659500843983603	0.0640077405977311	Bacteria	 Firmicutes	 Negativicutes	 Selenomonadales	 Sporomusaceae	 Pelosinus	 Pelosinus sp. UFO1	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8785	8557	3.72761	0.501335	2.62543	3.97375	N	N	*,8785,*	0	0	NA	NA	NA	Bacteria	 Ignavibacteriae	 Ignavibacteria	 Ignavibacteriales	 Ignavibacteriaceae	 Ignavibacterium	 Ignavibacterium album	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0118
contig_8786	9037	3.12861	0.373637	2.5885	3.27906	N	N	*,8786,*	8	0	0	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum ruminis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8787	8913	3.86957	2.977	1.99863	3.23187	N	N	*,8787,*	0	0	NA	NA	NA	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Phaeobacter	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_8788	8419	3.53465	0.630301	6.65764	10.1038	N	N	*,8788,*	1979	49	0.0247599797877716	0.693878570409183	0.0522861478458653	Bacteria	 Firmicutes	 Limnochordia	 Limnochordales	 Limnochordaceae	 Limnochorda	 Limnochorda pilosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0052
contig_8789	12265	7.21032	6.52576	14.2901	16.992	N	Y	*,8789,*	11883	511	0.0430026087688294	0.679430548002442	0.0767515996346203	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium cellulovorans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0083
contig_879	14899	1.54926	4.21858	9.03343	101.497	N	N	*,879,*	6701	125	0.0186539322489181	0.674340768074155	0.0866327253718719	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] cellulolyticum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0060
contig_8790	5144	2.89207	0.708773	2.28494	6.72936	N	N	*,8790,*	209	4	0.0191387559808612	0.55	0.05	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 Candidatus Solibacter	 Candidatus Solibacter usitatus	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0020
contig_8791	2375	1.21438	0.905908	2.90067	2.57693	N	N	*,8791,*	132	13	0.0984848484848485	0.663725384241343	0.0966459369445441	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0068
contig_8792	6335	4.95263	2.12439	3.3363	4.64246	N	N	*,8792,*	0	0	NA	NA	NA	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta globosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_8793	35348	3.55992	1.66282	7.18694	21.9265	N	N	*,8793,*	9097	106	0.0116521930306695	0.683537231485613	0.0951190270523886	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Terribacillus	 Terribacillus aidingensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0030
contig_8794	5111	2.77182	1.22857	4.56743	17.8501	N	N	*,8794,*	1375	11	0.008	0.635442335442335	0.0739897952771809	Bacteria	 Actinobacteria	 Rubrobacteria	 Rubrobacterales	 Rubrobacteraceae	 Rubrobacter	 Rubrobacter xylanophilus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8795	49373	6.50192	6.97686	6.60009	11.221	N	N	*,8795,*	11325	65	0.00573951434878587	0.600328372706915	0.0620752736424994	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0103
contig_8796	14278	2.398	0.76293	0.977704	1.3413	N	N	*,8796,*	1107	119	0.107497741644083	0.644134582534753	0.103943458165165	Bacteria	 Planctomycetes	 Planctomycetia	 Planctomycetales	 Planctomycetaceae	 Pirellula	 Pirellula staleyi	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8797	13816	2.74345	0.591807	1.47432	2.93134	N	N	*,8797,*	726	56	0.0771349862258953	0.651791934093598	0.0880544605187638	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Carboxydothermus	 Carboxydothermus hydrogenoformans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0054
contig_8798	68970	4.09675	4.80963	4.60696	12.2695	N	N	*,8798,*	8167	61	0.00746908289457573	0.666455872157415	0.0823921788046957	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Thermovirga	 Thermovirga lienii	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0052
contig_880	116976	27.4188	398.753	38.9948	887.644	N	N	*,880	89698	689	0.00768133068741778	0.693174069499749	0.0761686349366194	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family IV. Incertae Sedis	 Mahella	 Mahella australiensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0057
contig_8800	14043	14.667	22.1492	24.9686	105.747	N	Y	*,8800,*	13687	20	0.00146124059326368	0.721529570421539	0.0750443077439986	Bacteria	 Bacteroidetes	 Bacteroidia	 Marinilabiliales	 Prolixibacteraceae	 Draconibacterium	 Draconibacterium orientale	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0105
contig_8801	19921	8.29776	13.0438	7.48531	19.4149	N	N	*,8801,*	6707	32	0.00477113463545549	0.749832979520479	0.043849452658425	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales	 Veillonellaceae	 Megasphaera	 Megasphaera elsdenii	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0123
contig_8802	34909	3.72793	5.2177	7.1822	36.9562	N	N	*,8802,*	14957	6	0.00040114996322792	0.739094239094239	0.0217988081698427	Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Meiothermus	 Meiothermus silvanus	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0000
contig_8803	17940	4.56745	8.25982	5.16667	58.4154	N	N	*,8803,*	1989	4	0.00201106083459025	0.610897435897436	0.111963161383123	Bacteria	 Chloroflexi	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8804	20908	4.51754	8.88266	6.97784	79.8446	N	N	*,8804,*	5701	14	0.0024557095246448	0.660344664181462	0.110396547300868	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobacteraceae	 Desulfatibacillum	 Desulfatibacillum alkenivorans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8805	9308	3.22505	0.722639	1.40063	1.94039	N	N	*,8805,*	0	0	NA	NA	NA	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Hymenobacteraceae	 Hymenobacter	 Hymenobacter swuensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8806	14957	2.82596	2.02007	2.104	3.48525	N	N	*,8806,*	268	19	0.0708955223880597	0.669772332930228	0.097701184583896	Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Thermus	 Thermus scotoductus	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_8807	10660	3.49657	2.00145	2.64776	3.47357	N	N	*,8807,*	165	0	0	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8808	4024	2.08209	1.10249	5.57357	23.7558	N	N	*,8808,*	1171	3	0.00256191289496157	0.674242424242424	0.0535686955444354	Bacteria	 Armatimonadetes	 Fimbriimonadia	 Fimbriimonadales	 Fimbriimonadaceae	 Fimbriimonas	 Fimbriimonas ginsengisoli	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0089
contig_8809	11530	4.52777	2.80179	4.23199	8.74528	N	N	*,8809,*	2145	131	0.0610722610722611	0.678480116401086	0.0823444057165171	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0056
contig_881	14112	4.28162	8.85062	2.5949	6.2689	N	N	*,881,*	798	56	0.0701754385964912	0.621972670186956	0.0891625640047702	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Syntrophobotulus	 Syntrophobotulus glycolicus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8810	27786	3.90042	2.36307	4.77251	7.19852	N	N	*,8810,*	2181	2	0.000917010545621275	0.681818181818182	0.0454545454545455	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8811	4856	1.51232	0.563586	1.07565	1.16623	N	N	*,8811,*	0	0	NA	NA	NA	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8812	4871	5.31942	0.939489	11.9263	46.8168	N	Y	*,8812,*	3286	24	0.00730371272063299	0.668925630612937	0.0795178585503363	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Zunongwangia	 Zunongwangia profunda	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8814	10286	2.07399	1.84183	2.51805	6.54014	N	N	*,8814,*	848	110	0.129716981132075	0.623150904939886	0.0730979800412615	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanocorpusculaceae	 Methanocorpusculum	 Methanocorpusculum labreanum	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8815	2702	1.70925	0.316057	15.185	58.6976	N	N	*,8815,*	2472	56	0.0226537216828479	0.702589712685588	0.080884637716548	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium thermocellum	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8816	18732	3.69933	2.06233	2.04768	5.07605	N	N	*,8816,*	256	0	0	NA	NA	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Emticicia	 Emticicia oligotrophica	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0081
contig_8817	61523	4.92668	4.12336	4.69526	10.9135	N	N	*,8817,*	17062	1227	0.071914195287774	0.653996470248908	0.0900321318041482	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0065
contig_8818	2627	7.86031	3.3763	3.78401	6.64188	N	N	*,8818,*	119	0	0	NA	NA	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8819	5743	3.60629	1.12425	3.17432	3.86382	N	N	*,8819,*	0	0	NA	NA	NA	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Mucinivorans	 Mucinivorans hirudinis	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0107
contig_882	87644	8.65217	27.2684	7.46823	24.0265	N	N	*,882,*	32436	690	0.0212726600073992	0.667067435674608	0.0862214150984963	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma brassicae	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0123
contig_8820	15623	2.66309	0.654733	2.99212	3.94843	N	N	*,8820,*	42	0	0	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Roseburia	 Roseburia hominis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8821	20874	2.89133	2.22207	2.45966	14.0348	N	N	*,8821,*	985	41	0.0416243654822335	0.64437721053367	0.0871605694074952	Bacteria	 Deferribacteres	 Deferribacteres	 Deferribacterales	 Deferribacteraceae	 Deferribacter	 Deferribacter desulfuricans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0054
contig_8822	16657	2.62501	1.98442	2.49119	3.73081	N	N	*,8822,*	0	0	NA	NA	NA	Bacteria	 Cyanobacteria	 Unclassified	 Oscillatoriales	 Cyanothecaceae	 Cyanothece	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8824	10310	8.03947	13.4556	8.65305	20.5328	N	Y	*,8824,*	5343	20	0.00374321542204754	0.653847329141447	0.0953927295350578	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Lachnoclostridium	 Lachnoclostridium sp. YL32	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8825	38795	4.13919	3.24838	3.52651	8.22365	N	N	*,8825,*	2743	46	0.016769959897922	0.610178227569532	0.077489003344445	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta pleomorpha	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8826	6527	10.0439	29.5756	13.6158	85.9931	N	Y	*,8826,*	4208	110	0.0261406844106464	0.649843294011753	0.0850504821569199	Bacteria	 Firmicutes	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8827	6331	4.36143	2.3056	4.9979	5.37223	N	N	*,8827,*	257	0	0	NA	NA	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Cytophaga	 Cytophaga hutchinsonii	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0103
contig_8828	47438	3.95961	2.97374	4.64006	14.8036	N	N	*,8828,*	6138	37	0.00602802215705442	0.64663499541646	0.088837442827758	Bacteria	 Proteobacteria	 Betaproteobacteria	 Nitrosomonadales	 Nitrosomonadaceae	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0030
contig_8829	28121	4.22698	2.61787	8.89779	24.3479	N	N	*,8829,*	13490	163	0.0120830244625649	0.671573170304597	0.0843640563593154	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Eubacteriaceae	 Acetobacterium	 Acetobacterium woodii	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0096
contig_883	18705	4.30849	9.24398	2.47621	9.17506	N	N	*,883,*	841	8	0.00951248513674197	0.591792929292929	0.0681812336301167	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma oculi	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8830	6026	3.29544	1.05587	2.69673	3.29072	N	N	*,8830,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Unclassified	 Flavonifractor	 Flavonifractor plautii	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8831	63725	4.10161	6.4642	4.47566	10.4241	N	N	*,8831,*	20939	1666	0.0795644491140933	0.646232701991627	0.0927508214167192	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family III. Incertae Sedis	 Thermosediminibacter	 Thermosediminibacter oceani	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8832	12623	5.00433	12.8986	6.55408	34.5634	N	N	*,8832,*	7058	569	0.0806177387361859	0.657493327729513	0.0894549061439407	Viruses	 Unclassified	 Unclassified	 Caudovirales	 Myoviridae	 Unclassified	 Synechococcus phage S-WAM1	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8833	24855	4.90443	8.13661	5.28197	42.1368	N	N	*,8833,*	5863	326	0.0556029336517141	0.637299507893062	0.0938281266452224	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0064
contig_8834	7378	5.90343	5.38326	5.37438	28.8029	N	N	*,8834,*	1889	84	0.0444679724722075	0.655995032693212	0.0658221559170214	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0051
contig_8835	13005	3.76803	0.690521	3.81089	6.83872	N	N	*,8835,*	567	2	0.00352733686067019	0.759523809523809	0.0261904761904762	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium cellulovorans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0003
contig_8836	14301	6.61444	1.85252	5.05569	8.25586	N	N	*,8836,*	1242	11	0.00885668276972625	0.624852420306966	0.0563723966256564	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0085
contig_8837	8132	2.75169	0.756783	5.60549	10.9488	N	N	*,8837,*	1200	0	0	NA	NA	Bacteria	 Bacteroidetes	 Bacteroidia	 Marinilabiliales	 Salinivirgaceae	 Salinivirga	 Salinivirga cyanobacteriivorans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8838	23887	3.72924	19.6837	3.71513	96.3766	N	N	*,8838,*	1282	1	0.00078003120124805	0.75609756097561	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8839	2117	24.2039	2.64453	12.759	34.9712	Y	Y	8839	2097	224	0.106819265617549	0.665527474735149	0.0953867002701671	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_884	10878	5.86316	5.38066	5.66173	6.65426	N	N	*,884,*	1116	5	0.00448028673835125	0.666083916083916	0.0845402197503671	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium botulinum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0044
contig_8840	26555	12.0421	5.07128	14.7225	104.831	N	Y	*,8840,*	22471	388	0.0172666993013217	0.658639791944011	0.082974037511064	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8842	3137	1.97355	0.026427	1.01908	0.637609	N	N	*,8842,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Negativicutes	 Selenomonadales	 Sporomusaceae	 Pelosinus	 Pelosinus fermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8843	4145	2.68786	0.648904	7.20501	8.86762	N	N	*,8843,*	983	14	0.0142421159715158	0.576994493956496	0.0639185737982063	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0021
contig_8844	14616	3.43329	0.716781	1.49882	2.59643	N	N	*,8844,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Lactococcus	 Lactococcus garvieae	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8846	4076	11.3673	16.784	19.7624	72.3086	N	Y	*,8846,*	3666	25	0.00681942171303873	0.747912195819317	0.0309288048418477	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Paludibacter	 Paludibacter propionicigenes	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8847	11810	4.02539	1.3463	3.75094	5.92957	N	N	*,8847,*	215	0	0	NA	NA	Bacteria	 Planctomycetes	 Planctomycetia	 Planctomycetales	 Gemmataceae	 Gemmata	 Gemmata sp. SH-PL17	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_8848	32596	3.30799	1.85778	3.79785	11.149	N	N	*,8848,*	2846	0	0	NA	NA	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobulbaceae	 Desulfobulbus	 Desulfobulbus propionicus	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0086
contig_8849	9796	2.25876	0.338616	1.41281	2.89584	N	N	*,8849,*	0	0	NA	NA	NA	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfovibrionales	 Desulfovibrionaceae	 Desulfovibrio	 Desulfovibrio vulgaris	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_885	3387	6.77232	4.87181	3.25517	5.88845	N	N	*,885,*	117	1	0.00854700854700855	0.545454545454545	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminococcus	 Ruminococcus albus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8850	11521	6.62158	16.7389	20.7899	457.347	N	N	3697,8850	7581	18	0.00237435694499406	0.710228328964027	0.072385937511472	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum nigrificans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_8851	11182	3.37745	1.1777	1.19851	1.90741	N	N	*,8851,*	45	1	0.0222222222222222	0.5	0	Bacteria	 Planctomycetes	 Planctomycetia	 Planctomycetales	 Planctomycetaceae	 Fuerstia	 Fuerstia marisgermanicae	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0054
contig_8852	14679	6.31337	17.5046	6.19933	21.6885	N	N	*,8852,*	9340	560	0.0599571734475375	0.663554604275486	0.0871007469035605	Bacteria	 Actinobacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	 Streptomyces vietnamensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
