contig	contig_len_bp	cov_long	cov_long_var	cov_ilm	cov_ilm_var	status_circular	status_repeat	graph_path	cmseq_total_covered_bases	total_polymorphic_bases	total_polymorphic_rate	dominant_allele_distr_mean	dominant_allele_distr_sd	domain	phylum	class	order	family	genus	species	AMR_count	VIR_count	mags_workflow_name	mags_workflow_date	mags_workflow_mode	bin
contig_7696	10243	7.48449	6.92589	2.79283	9.85007	N	N	*,7696,*	9182	1032	0.112393813983882	0.643098477426708	0.0951149205913732	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermoanaerobacter	 Thermoanaerobacter kivui	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0110
contig_7697	25011	3.54829	3.38697	2.49564	14.0111	N	N	*,7697,*	622	2	0.00321543408360129	0.675	0.075	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Syntrophomonadaceae	 Syntrophomonas	 Syntrophomonas wolfei	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0089
contig_7698	12909	3.23528	1.62096	0.120856	0.184651	N	N	*,7698,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Syntrophobotulus	 Syntrophobotulus glycolicus	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0036
contig_7699	5208	3.15599	0.415639	2.63721	2.86376	N	N	*,7699,*	0	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Carnobacteriaceae	 Carnobacterium	 Carnobacterium sp. CP1	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_77	1039	1.26547	0.506028	6.10799	30.1077	N	Y	77	519	27	0.0520231213872832	0.661622773692127	0.0681869139175505	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Peptoclostridium	 Peptoclostridium acidaminophilum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_7700	55566	4.15779	2.2765	5.24711	11.9125	N	N	*,7700,*	8555	11	0.00128579777907656	0.689157811885085	0.0692723365875714	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus naphthalenovorans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0103
contig_7701	24344	2.59783	0.668553	1.42668	2.39862	N	N	*,7701,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Natranaerobiales	 Natranaerobiaceae	 Natranaerobius	 Natranaerobius thermophilus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7702	8895	2.23465	6.37834	0.762836	2.57397	N	N	*,7702,*	184	5	0.0271739130434783	0.692723453017571	0.0481890252478675	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Thiotrichaceae	 Beggiatoa	 Beggiatoa leptomitiformis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7703	30603	3.73428	3.43297	2.77119	8.05769	N	N	*,7703,*	2233	64	0.0286609941782356	0.60251922174027	0.0695109831949552	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Allochromatium	 Allochromatium vinosum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0047
contig_7704	31880	3.13564	1.82795	2.40756	4.87898	N	N	*,7704,*	225	1	0.00444444444444444	0.7	0	Bacteria	 Actinobacteria	 Actinobacteria	 Corynebacteriales	 Nocardiaceae	 Nocardia	 Nocardia brasiliensis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7705	8783	7.07367	6.34472	9.38538	30.8483	Y	N	7705	3936	79	0.0200711382113821	0.656713937290094	0.0902826472926495	Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 Unclassified	 Anaerolineaceae bacterium oral taxon 439	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0050
contig_7706	22023	2.88625	2.5929	3.13935	14.1516	N	N	*,7706,*	2068	27	0.0130560928433269	0.664587595194751	0.0701320478666849	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Thermincola	 Thermincola potens	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0050
contig_7707	56268	6.3929	5.59287	7.95746	29.803	N	N	*,7707,*	27108	535	0.0197358713294968	0.648190146709452	0.0911019944114456	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0050
contig_7708	145502	7.28537	10.4438	6.49209	20.4371	N	N	*,7708,*	62827	2600	0.0413834816241425	0.642004808119792	0.0848041014556078	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0104
contig_7709	36419	6.33122	7.29746	8.04006	18.7268	N	N	*,7709,*	17006	171	0.0100552746089615	0.642874775706253	0.0877248378362388	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Capnocytophaga	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0038
contig_7710	4400	3.67976	1.46931	2.68494	4.85028	N	N	*,7710,*	7	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum gibsoniae	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7712	17364	18.09	14.8829	26.5383	54.4084	N	Y	*,7712,*	17346	1	5.7650178715554e-05	0.766666666666667	0	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Geobacter	 Geobacter daltonii	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0114
contig_7713	28345	4.72789	6.49241	4.9501	20.1678	N	N	*,7713,*	6828	97	0.0142062097246632	0.655978493910738	0.0944345433661821	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cyclobacteriaceae	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0074
contig_7714	6385	4.70569	1.81439	5.56279	8.62934	N	N	*,7714,*	1034	0	0	0	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0083
contig_7715	8443	16.9652	27.1624	20.3484	236.089	N	N	*,7715,*	5925	77	0.0129957805907173	0.717863810473224	0.0604673141043586	Viruses	 Unclassified	 Unclassified	 Caudovirales	 Myoviridae	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0029
contig_7716	3813	14.4212	5.02593	14.3189	28.8545	N	N	*,7716,*	3037	0	0	0	0	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7718	4149	62.7232	36.8537	61.3491	307.821	N	Y	*,7718,*	4149	147	0.0354302241503977	0.692586464732652	0.093750108263417	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7719	9561	5.58559	4.57169	0.981405	2.0962	N	N	*,7719,*	0	0	0	0	0	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium crassostreae	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7720	11532	3.04683	2.82819	0.803725	2.11005	N	N	*,7720,*	182	16	0.0879120879120879	0.690174346912678	0.0802633131959197	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermacetogenium	 Thermacetogenium phaeum	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7721	23764	4.01647	1.05645	5.04205	15.3131	N	N	*,7721,*	4639	83	0.0178917870230653	0.685784705149004	0.0896347377439332	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Carboxydothermus	 Carboxydothermus hydrogenoformans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7722	28705	3.71175	2.27561	3.84896	7.66124	N	N	*,7722,*	1109	3	0.00270513976555455	0.633333333333333	0.0942809041582063	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0094
contig_7723	23745	6.80665	5.49285	5.54605	18.9544	N	N	*,7723,*	11671	504	0.0431839602433382	0.635378499985709	0.0938781091286637	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0079
contig_7724	19447	4.89346	5.42338	6.46634	17.4089	N	N	*,7724,*	7855	129	0.0164226607256524	0.669009815122397	0.0834222199168066	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0079
contig_7725	6285	4.85786	6.12209	8.91328	43.9375	N	N	*,7725,*	2872	24	0.00835654596100279	0.658851811168745	0.0730972570426575	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus sp. JDR-2	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0079
contig_7726	17035	3.7637	2.94915	6.12899	27.366	N	N	*,7726,*	6485	67	0.010331534309946	0.672393437623787	0.0896821320947751	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermoanaerobacter	 Thermoanaerobacter kivui	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0077
contig_7727	36243	6.12202	6.05286	4.50979	11.4765	N	N	*,7727,*	4077	48	0.0117733627667403	0.629990033115033	0.0680675002395899	Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Pseudopedobacter	 Pseudopedobacter saltans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0116
contig_7728	2318	1.96817	0.0308288	0.541974	0.631369	N	N	*,7728,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Eubacteriaceae	 Acetobacterium	 Acetobacterium woodii	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7729	5091	2.72334	0.222424	0.0507994	0.0482287	N	N	*,7729,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfitobacterium	 Desulfitobacterium hafniense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7730	34423	6.5607	3.68793	9.34068	32.4416	N	N	*,7730,*	19268	217	0.0112621963877932	0.665315425382358	0.0994419680483592	Bacteria	 Firmicutes	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7731	4492	4.21649	1.02151	8.49862	9.76777	N	N	*,7731,*	2482	0	0	0	0	Bacteria	 Chloroflexi	 Chloroflexia	 Chloroflexales	 Roseiflexaceae	 Roseiflexus	 Roseiflexus castenholzii	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0086
contig_7732	128981	4.76199	6.3353	5.64888	20.7141	N	N	*,7732,*	29899	476	0.0159202648918024	0.669702481004961	0.0887368587196079	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium sp. BNL1100	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7733	12116	3.01822	3.76406	2.99699	7.11485	N	N	*,7733,*	852	1	0.00117370892018779	0.7	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Oscillospiraceae	 Oscillibacter	 Oscillibacter valericigenes	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7734	15686	2.65648	1.79322	3.23198	6.24634	N	N	*,7734,*	942	0	0	0	0	Bacteria	 Verrucomicrobia	 Opitutae	 Opitutales	 Opitutaceae	 Unclassified	 Opitutaceae bacterium TAV5	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0092
contig_7736	5041	12.1938	10.4938	16.3746	25.4414	N	Y	7736,*	4633	29	0.00625944312540471	0.591653549788085	0.0772330380523562	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Lysinibacillus	 Lysinibacillus fusiformis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7738	87325	46.5476	695.064	45.7104	814.09	N	N	7738	77010	752	0.00976496558888456	0.67510343532119	0.0887474090047994	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ethanoligenens	 Ethanoligenens harbinense	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0055
contig_7739	4832	10.5596	3.30058	12.6373	57.9464	N	Y	*,7739,*	2946	33	0.0112016293279022	0.738567493112948	0.0159089418379955	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ethanoligenens	 Ethanoligenens harbinense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7740	1690	5.72662	0.35082	17.187	11.7559	N	N	*,7740,*	1655	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium bornimense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7741	15812	2.70738	0.851928	1.23088	3.10883	N	N	*,7741,*	64	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Eubacteriaceae	 Acetobacterium	 Acetobacterium woodii	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7742	6517	6.57814	12.2828	5.14544	17.385	N	N	*,7742,*	1130	3	0.00265486725663717	0.636868686868687	0.0642864025823811	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium argentinense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7744	29453	3.34556	2.15346	2.34027	4.56782	N	N	*,7744,*	369	0	0	0	0	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Spirochaeta	 Spirochaeta africana	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0036
contig_7745	74430	16.9606	80.064	21.6911	155.845	N	N	*,5987,7745	58433	154	0.00263549706501463	0.718287862043346	0.0830361615121145	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophaceae	 Syntrophus	 Syntrophus aciditrophicus	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0114
contig_7746	4089	3.37091	0.908358	3.4227	5.19737	N	N	*,7746,*	0	0	0	0	0	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Muricauda	 Muricauda ruestringensis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7747	14096	3.8117	2.59064	2.44242	3.21192	N	N	*,7747,*	751	60	0.0798934753661784	0.643716861841862	0.0784573630280307	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae	 Mesorhizobium	 Mesorhizobium loti	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7748	22931	3.73561	2.79745	2.22914	4.14239	N	N	*,7748,*	225	0	0	0	0	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobacteraceae	 Desulfobacterium	 Desulfobacterium autotrophicum	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7749	12277	9.49039	20.8783	9.96149	38.0807	N	N	*,7749,*	7528	5	0.000664187035069075	0.721090021090021	0.0693749947829547	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0061
contig_7750	3749	2.88441	0.558032	7.19894	19.6082	N	N	*,7750,*	1256	1	0.000796178343949045	0.75	0	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0074
contig_7751	81199	4.35601	4.29955	5.07233	14.1232	N	N	*,7751,*	24040	314	0.0130615640599002	0.665393462275795	0.0909275711613145	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Acetoanaerobium	 Acetoanaerobium sticklandii	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0045
contig_7753	361129	6.95467	8.99049	8.80972	33.2543	N	N	-15082,7753,-7756	180268	1574	0.00873144429405108	0.623788728540017	0.0844023961500795	Bacteria	 Firmicutes	 Unclassified	 Unclassified	 Unclassified	 Ndongobacter	 Ndongobacter massiliensis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0050
contig_7754	10558	6.07283	2.68676	6.25211	18.5602	N	N	*,7754,*	2151	1	0.000464900046490005	0.764705882352941	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium sp. KB18	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7755	28910	6.04558	23.0243	5.18481	42.8666	N	N	-15082,7755,-15065	5977	63	0.010540404885394	0.653477211600156	0.0760677739462129	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium aceticum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0050
contig_7757	6956	4.11255	0.956939	1.4618	2.21447	N	N	*,7757,*	0	0	0	0	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Barnesiella	 Barnesiella viscericola	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7758	6188	4.86237	1.06622	1.45114	1.8849	N	N	*,7758,*	0	0	0	0	0	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanomicrobiaceae	 Methanoculleus	 Methanoculleus marisnigri	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7759	28642	5.41166	3.92188	6.72154	12.3615	N	N	*,7759,*	11068	477	0.0430972172027467	0.655750369527216	0.074882371755448	Bacteria	 Firmicutes	 Limnochordia	 Limnochordales	 Limnochordaceae	 Limnochorda	 Limnochorda pilosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7760	24741	5.03676	5.47654	4.75625	8.44359	N	N	*,7760,*	2155	0	0	0	0	Bacteria	 Spirochaetes	 Spirochaetia	 Unclassified	 Leptospiraceae	 Leptospira	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0022
contig_7761	3638	2.5	0.406653	1.11325	2.14797	N	N	*,7761,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfitobacterium	 Desulfitobacterium dichloroeliminans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7762	2982	1.20657	0.195747	0.389477	0.992379	N	N	*,7762,*	0	0	0	0	0	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Treponema	 Treponema primitia	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7763	7565	8.48955	2.42819	4.85947	9.62897	N	N	7763	756	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Syntrophomonadaceae	 Syntrophothermus	 Syntrophothermus lipocalidus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7764	11575	19.4032	197.5	47.2369	2268.57	N	N	7764,-4944	6831	1	0.000146391450739277	0.769230769230769	0	Bacteria	 Proteobacteria	 Acidithiobacillia	 Acidithiobacillales	 Acidithiobacillaceae	 Acidithiobacillus	 Acidithiobacillus ferrooxidans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7765	14908	4.58002	3.24687	5.04946	12.5201	N	N	*,7765,*	2575	1	0.000388349514563107	0.7	0	Bacteria	 Candidatus Cloacimonetes	 Unclassified	 Unclassified	 Unclassified	 Candidatus Cloacimonas	 Candidatus Cloacimonas acidaminovorans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0119
contig_7766	15610	3.3564	1.53497	3.15524	7.86086	N	N	*,7766,*	2733	241	0.0881814855470179	0.624594231800326	0.0959737222005259	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum ruminis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7767	9788	4.72152	4.97057	2.67431	5.35693	N	N	*,7767,*	254	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Unclassified	 Exiguobacterium	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0032
contig_7768	8937	2.49277	0.978064	1.2951	2.32218	N	Y	*,7768,*	0	0	0	0	0	Bacteria	 Thermotogae	 Thermotogae	 Petrotogales	 Unclassified	 Petrotoga	 Petrotoga mobilis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7769	4774	2.81012	0.165555	1.5426	1.71215	N	N	*,7769,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Halanaerobiales	 Halanaerobiaceae	 Halanaerobium	 Halanaerobium hydrogeniformans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7770	3542	5.58048	2.61572	21.742	488.851	N	N	*,7770,*	1670	1	0.000598802395209581	0.6	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7772	363722	7.07987	8.22421	6.35754	17.2898	N	N	*,7772,*	133460	5136	0.0384834407313053	0.661524417147205	0.0866259916233306	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium botulinum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0104
contig_7773	16955	4.62422	1.7209	2.53913	6.2454	N	N	*,7773,*	582	25	0.0429553264604811	0.737417249417249	0.0399568542741701	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0049
contig_7774	8088	4.57584	0.722489	3.52998	5.94183	N	N	*,7774,*	667	9	0.0134932533733133	0.652136752136752	0.0466888898589664	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Emticicia	 Emticicia oligotrophica	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0049
contig_7775	25180	3.50312	15.811	4.5334	78.2622	N	N	*,7775,*	4695	139	0.0296059637912673	0.658758962064855	0.0817005280013484	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium botulinum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0080
contig_7776	14056	2.80756	1.76054	0.788293	2.10582	N	N	*,7776,*	0	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Fictibacillus	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7777	10009	3.70149	3.38625	1.4826	2.98764	N	N	*,7777,*	229	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Desulfosporosinus orientis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7778	25176	3.84756	6.72394	2.88788	18.8768	N	N	*,7778,*	1180	1	0.000847457627118644	0.68	0	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanosarcina	 Methanosarcina barkeri	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7779	58295	4.54271	6.05536	3.85018	10.4039	N	N	*,7779,*	17129	1011	0.059022710023936	0.642747773232664	0.0846318560100468	Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0051
contig_7780	13064	3.51216	1.14493	3.0796	6.26518	N	N	*,7780,*	2022	45	0.0222551928783383	0.648516668516669	0.109332078303906	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0089
contig_7781	69797	6.09397	6.31343	5.88804	12.603	N	N	*,7781,*	14621	106	0.00724984611175706	0.636698187433481	0.0749972165315234	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides salanitronis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0083
contig_7782	204262	3.88514	3.78778	5.01177	13.4563	N	N	*,7782,*	42024	1552	0.0369312773653151	0.629164449156963	0.0848695002574458	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiales Family XIII. Incertae Sedis	 Unclassified	 [Eubacterium] sulci	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0023
contig_7783	6357	3.04914	0.129232	4.21299	6.36548	N	N	*,7783,*	415	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Thiotrichaceae	 Beggiatoa	 Beggiatoa leptomitiformis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0022
contig_7784	24242	4.67815	7.84191	1.78424	4.30563	N	N	*,7784,*	248	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Planococcaceae	 Planococcus	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0026
contig_7785	24257	2.82976	0.931619	2.48252	5.32699	N	N	*,7785,*	947	8	0.00844772967265047	0.679545454545454	0.0793504102277095	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0088
contig_7786	87070	5.20689	4.87704	4.6736	10.2791	N	N	*,7786,*	28413	1907	0.0671171646781403	0.624580178599144	0.0849764820677968	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Carboxydothermus	 Carboxydothermus hydrogenoformans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7788	9977	4.0809	4.737	2.04864	5.42302	N	Y	*,7788	694	84	0.121037463976945	0.657810245310245	0.0743452383359309	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Anaerostipes	 Anaerostipes hadrus	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0089
contig_7789	9130	4.7892	6.85592	2.5255	6.4276	N	N	*,7788,7789	753	13	0.0172642762284197	0.667267348036579	0.0594090992162134	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermoanaerobacter	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7791	2443	5.56607	0.867912	10.4187	29.3569	N	Y	7791	2178	133	0.0610651974288338	0.648803314912825	0.0860188671168405	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium cellulovorans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7792	1142	2.87399	0.126385	1.66532	1.95649	N	Y	7792	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium sp. KB18	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_7793	1299	1.19843	0.429225	0	0	N	Y	7793	0	0	0	0	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Alistipes finegoldii	0	0	r10	2021-08-31	Nanopore-Illumina	NA
