contigName	contigLen	totalAvgDepth	6_cov.bam	6_cov.bam-var
contig_3415	10376	7.26257	7.26257	321.225
contig_27586	27434	7.24974	7.24974	15.7348
contig_7774	14715	0.316238	0.316238	0.415991
contig_10899	8674	2.20108	2.20108	30.229
contig_19863	24045	3.89772	3.89772	12.2653
contig_2533	2940	91.9946	91.9946	195.444
contig_21971	22185	0.247878	0.247878	0.324119
contig_1895	3363	53.6657	53.6657	1966.57
contig_7449	162965	0.472027	0.472027	0.678025
contig_17434	18973	0.0701801	0.0701801	0.0752195
contig_19036	21717	2.23823	2.23823	12.4345
contig_30642	7194	3.26107	3.26107	12.0175
contig_14457	16415	0.508577	0.508577	0.916594
contig_14585	17024	0.274446	0.274446	0.539639
contig_15895	2162	129.882	129.882	1037.34
contig_25133	3518	0.699228	0.699228	1.29202
contig_27240	16059	0.267773	0.267773	0.416747
contig_11324	7952	0.462317	0.462317	0.997287
contig_27622	21285	0.108209	0.108209	0.226636
contig_2841	7195	19.0446	19.0446	49.6669
contig_29701	7113	0.275887	0.275887	3.43046
contig_23578	5118	2.39956	2.39976	2.13529
contig_23062	19456	0.151456	0.151456	0.329413
contig_7352	5219	4.98678	4.98698	10.1718
contig_7608	81815	200.928	200.928	7639.31
contig_1835	39814	6.35609	6.35609	20.2257
contig_6896	25696	6.65858	6.65858	19.6022
contig_21519	33051	0.0127048	0.0127048	0.151691
contig_3026	270559	0.0876968	0.0876968	0.128826
contig_1088	10670	0.434316	0.434316	0.704211
contig_4267	9574	5.18792	5.18792	11.7967
contig_12699	10276	0.982422	0.982422	3.24232
contig_2696	2854	0.630547	0.630547	0.846433
contig_1639	13228	0.65224	0.65224	3.83404
contig_27985	15422	3.24745	3.24745	10.3158
contig_22404	14163	0.514665	0.514665	0.646958
contig_9890	50442	2.90589	2.90589	10.1018
contig_27100	17151	0	0	0
contig_29736	35140	0.415833	0.415833	3.23283
contig_17356	2440	6.8083	6.8083	10.7902
contig_27184	9519	0.00469634	0.00469634	0.00467496
contig_17814	33726	0.85856	0.85856	1.71252
contig_326	37596	0.998745	0.998745	10.1543
contig_17827	2443	0.388138	0.388138	0.536896
contig_28149	12753	81.0102	81.0102	1798.48
contig_23311	55874	1.04038	1.04038	1.67882
contig_29578	61303	0.569457	0.569457	0.922704
contig_30926	70451	0.0339255	0.0339255	0.052485
contig_17433	18770	0.0161117	0.0161117	0.0208062
contig_6675	51992	0.587651	0.58767	2.24775
contig_8906	2050	1.77211	1.77211	3.99587
contig_30694	5209	2.1267	2.1267	11.6712
contig_26238	2991	0.190426	0.190426	0.302806
contig_22324	19344	0.120142	0.120142	0.14873
contig_28815	15203	1.62619	1.62619	2.00246
contig_3407	242820	6.82119	6.82119	10.9195
contig_12868	11996	0.577748	0.577748	1.94638
contig_27313	19029	0.47958	0.47958	0.725738
contig_20126	16196	0.442291	0.442291	0.655334
contig_91	4517	5.53996	5.53996	12.6217
contig_20259	43012	0.403388	0.403388	0.64904
contig_6088	20012	0.37096	0.37096	2.75817
contig_30303	59898	0.774921	0.774921	1.56871
contig_12683	13228	29.1481	29.1481	132.798
contig_30124	15770	0.0900768	0.0900768	0.116156
contig_18954	3227	0	0	0
contig_9190	50621	3.10765	3.10765	7.10559
contig_30772	9138	12.5095	12.5095	32.118
contig_22207	20316	2.19548	2.19548	4.12891
contig_4087	7149	1.36105	1.36105	2.49842
contig_3929	12137	3.23901	3.23901	18.1358
contig_28635	28524	1.20857	1.20857	2.08021
contig_26720	3336	0	0	0
contig_20805	25675	3.62809	3.62809	8.00718
contig_475	3857	15.0839	15.0839	109.243
contig_1662	17782	0.799966	0.799966	1.5392
contig_6955	333517	1.1494	1.1494	1.66138
contig_22340	4634	0.599242	0.599242	0.933952
contig_12022	2992	8.77833	8.77833	68.2932
contig_8070	7723	0.304767	0.304767	0.568681
contig_16652	2018	134.092	134.093	4060.47
contig_1156	8394	0.81247	0.81247	1.72318
contig_6257	11926	0	0	0
contig_7652	12064	0.321387	0.321387	0.555772
contig_7955	7880	0.147348	0.147348	0.195016
contig_22592	14895	3.58793	3.58793	9.19014
contig_15306	95206	2.54999	2.54999	7.47771
contig_17754	69628	4.58381	4.58381	22.0227
contig_13475	5109	0	0	0
contig_23739	12478	0	0	0
contig_9392	2943	0.87218	0.87218	3.58361
contig_30447	15293	0.926303	0.926303	3.47422
contig_22244	15084	0.158497	0.158497	0.347604
contig_1520	38270	7.57581	7.57581	79.6543
contig_15823	2947	0.37433	0.37433	0.44603
contig_12251	61727	0.00329669	0.00329669	0.00952017
contig_26565	3724	1.37633	1.37633	2.4139
contig_21467	20302	0.405766	0.405766	0.469518
contig_4493	6214	2.07223	2.07223	2.61518
contig_29035	1982	2.80841	2.80841	4.6869
contig_19295	12507	0.176256	0.176256	0.284881
contig_1961	5368	2.55558	2.55558	5.61433
contig_11994	6095	0	0	0
contig_2396	108038	3.8162	3.8162	10.0789
contig_2566	1876	34.759	34.759	108.031
contig_10483	24500	6.55725	6.55725	47.4437
contig_3937	36028	0.321757	0.321757	4.35786
contig_21889	7481	0	0	0
contig_26291	6890	0.246142	0.246142	0.387095
contig_77	31501	9.71369	9.71369	126.943
contig_14750	1911	0.859171	0.859171	6.26651
contig_28832	9739	0.0513088	0.0513088	0.0697421
contig_14346	6991	0	0	0
contig_29016	41524	0.00369797	0.00369797	0.00730496
contig_6567	18243	14.4673	14.4673	67.9066
contig_13766	29370	4.47269	4.47269	7.85204
contig_4776	2140	22.8618	22.8618	159.062
contig_13842	1832	0.30321	0.30321	0.661117
contig_23029	25039	1.2933	1.2933	5.98797
contig_27073	11805	0.651566	0.651566	0.942383
contig_14914	9822	1.47426	1.47436	1.5838
contig_4988	6685	2.29457	2.29472	32.7793
contig_823	11297	3.17619	3.17619	15.6221
contig_22745	4255	7.35201	7.35201	65.0805
contig_10155	14596	0	0	0
contig_21558	7967	0.0376103	0.0376103	0.036196
contig_3646	13526	13.3274	13.3274	63.5154
contig_25571	4744	0	0	0
contig_17740	25251	15.9935	15.9935	175.7
contig_10406	6560	0	0	0
contig_26606	3436	0.0298235	0.0298235	0.028943
contig_29279	17306	0	0	0
contig_8510	201758	1.22233	1.22233	2.13995
contig_21852	9569	0.267332	0.267438	0.38876
contig_29633	7886	0.852637	0.852637	1.12419
contig_21703	3466	0.827201	0.827201	1.06424
contig_15382	10135	1.01853	1.01853	1.2322
contig_11290	70667	20.8621	20.8621	156.479
contig_19542	24323	0.02358	0.02358	0.0432974
contig_13312	14518	1.17852	1.17852	1.8176
contig_29971	16941	1.65285	1.65285	4.91881
contig_12357	1131	14.5739	14.5739	33.4224
contig_2443	438170	0.03435	0.03435	0.337746
contig_26096	6265	0.890433	0.890433	1.56049
contig_11692	5652	0	0	0
contig_8829	421252	24.9531	24.9531	597.479
contig_10556	33259	1.96137	1.96137	5.84768
contig_15100	1984	0.831516	0.831516	3.95032
contig_22418	5988	0.470709	0.470709	0.651136
contig_23145	10395	0.490581	0.490581	1.94668
contig_30805	1491	23.569	23.569	36.7231
contig_10720	15262	1.55003	1.55003	6.57376
contig_5650	94331	16.9342	16.9342	37.4744
contig_6618	23428	20.4108	20.4108	176.072
contig_22567	31847	0.934158	0.934158	1.82055
contig_15904	1200	112.157	112.157	4986.41
contig_18552	15593	6.75342	6.75342	15.98
contig_7258	3623	5.64152	5.64152	61.9311
contig_8474	18046	0.3308	0.3308	0.46174
contig_29703	7343	0.739886	0.739886	1.02256
contig_15144	8748	29.0522	29.0522	58.9157
contig_19448	20871	0.982771	0.982771	2.14004
contig_6234	33271	24.2771	24.2771	163.95
contig_8786	29442	1.41428	1.41428	3.88195
contig_20931	15444	3.71701	3.71701	111.854
contig_9686	17034	5.27488	5.27488	31.2359
contig_18160	9546	3.01139	3.01139	15.4782
contig_15849	6958	0.248972	0.248972	0.269882
contig_733	23161	5.46282	5.46287	18.7609
contig_20099	178040	20.4983	20.4983	157.904
contig_20688	15893	0.426475	0.426475	0.545039
contig_25958	10643	0	0	0
contig_22097	16635	0.143464	0.143464	0.21653
contig_24025	113309	2.74677	2.74677	5.33289
contig_11970	4178	13.1475	13.1475	45.4937
contig_15485	11867	2.81642	2.81642	3.97555
contig_30650	13267	32.7842	32.7842	354.297
contig_17546	18762	6.68144	6.68144	21.291
contig_8831	9232	6.09612	6.09612	23.7516
contig_5703	6600	2.36868	2.36868	10.5949
contig_22896	4296	0.19561	0.19561	0.454581
contig_12252	13347	18.1512	18.1512	39.2352
contig_16822	27978	0	0	0
contig_7342	1151	26.99	26.99	86.1218
contig_26150	9541	0.250133	0.250133	0.353285
contig_21133	8980	0.22265	0.22265	0.333918
contig_29989	9695	0.322473	0.322473	0.385945
contig_13036	23524	0.00457774	0.00457774	0.00746577
contig_13514	41768	0.00266712	0.00266712	0.00266012
contig_7722	196811	1.0571	1.0571	2.333
contig_22187	13130	2.66233	2.66233	5.14646
contig_2745	14309	0	0	0
contig_29026	17839	0.0169032	0.0169032	0.0188741
contig_30007	58199	0.0140915	0.0140915	0.190842
contig_6309	13993	10.2124	10.2124	233.478
contig_891	2828	0.70239	0.70239	1.21699
contig_18143	28432	0	0	0
contig_1675	3712	0.293936	0.293936	0.444063
contig_8392	43453	5.46787	5.46789	9.21173
contig_30472	32537	0.00172909	0.00172909	0.00172696
contig_15579	4368	8.82717	8.82717	14.0818
contig_28549	17122	6.67134	6.67134	8.90983
contig_12394	112403	1.78395	1.78395	5.24441
contig_17676	2282	6.32036	6.32036	51.6256
contig_8225	9547	0	0	0
contig_20322	2886	2.27193	2.27193	4.80646
contig_19825	4255	0.23849	0.23849	0.264995
contig_28919	45392	14.8858	14.8858	97.1163
contig_30626	53230	0.343067	0.343067	0.656905
contig_777	33037	18.8121	18.8121	59.4798
contig_14261	8266	0.139108	0.139108	0.295714
contig_19615	3277	0	0	0
contig_27845	12319	8.8506	8.8506	150.098
contig_1714	9583	0.66702	0.66702	1.25261
contig_17591	11698	30.4254	30.4254	201.136
contig_20785	3682	0.120895	0.120895	0.262629
contig_18638	8034	0.239599	0.239599	0.329867
contig_19764	19377	1.4656	1.4656	5.21765
contig_16278	4020	3.50491	3.50491	10.6716
contig_587	3984	24.9755	24.9755	280.715
contig_25709	8552	1.12806	1.12806	1.59988
contig_7503	9491	2.80987	2.80987	10.23
contig_9748	3150	0	0	0
contig_21082	4707	16.4905	16.4905	71.5184
contig_19465	48302	86.9016	86.9016	4873.93
contig_24854	1240	23.4706	23.4706	115.884
contig_1080	4651	2.08154	2.08154	5.14055
contig_12658	2377	4.53345	4.53345	2.85823
contig_13469	1516	0.317716	0.317716	0.520235
contig_25263	7208	1.12596	1.12596	4.72928
contig_25608	36905	0.834063	0.834063	1.28261
contig_30862	50761	51.3544	51.3544	1497.7
contig_20828	23814	6.04395	6.04395	39.8606
contig_3762	1797	6.65027	6.65027	14.9676
contig_16764	84176	1.07311	1.07311	1.70351
contig_11991	2309	0.237147	0.237147	0.307036
contig_15474	25385	2.15039	2.15039	28.8681
contig_19671	4647	0.896375	0.896375	1.69303
contig_3780	51374	0.243148	0.243148	0.335607
contig_14258	6516	93.295	93.295	817.686
contig_18131	28185	0	0	0
contig_26809	6750	0.101818	0.101818	0.0914691
contig_10298	21016	2.98835	2.98835	8.3761
contig_13992	26629	2.59523	2.59523	5.32853
contig_29925	63705	1.02606	1.02606	2.72496
contig_17715	161747	1.51931	1.51931	2.18653
contig_16997	9108	1.84405	1.84405	6.38781
contig_21205	12688	0.835859	0.835859	0.96146
contig_6158	137796	0.0365721	0.0365721	0.0533533
contig_16719	7939	0.435358	0.435358	0.806421
contig_3773	4404	9.39586	9.39586	192.846
contig_19584	6442	0.0193897	0.0193897	0.0190155
contig_3089	21523	0.0420624	0.0420624	0.106314
contig_24991	6164	0.030429	0.030429	0.0295125
contig_3345	10319	2.25322	2.25322	3.47473
contig_16371	9669	0	0	0
contig_20239	20509	0.394027	0.394027	0.736181
contig_20946	31315	255.959	255.959	23580.5
contig_926	17771	0.192327	0.192327	0.297732
contig_7123	21127	4.90547	4.90547	71.6196
contig_10828	8885	0	0	0
contig_14611	1170	8.69216	8.69216	72.8298
contig_13742	7027	1.13145	1.13145	1.5921
contig_27371	44767	2.55001	2.55001	4.71973
contig_20028	7043	7.64239	7.64239	71.8959
contig_24704	7026	2.9062	2.9062	5.19338
contig_21797	6324	3.92387	3.92387	6.60334
contig_18225	25701	0.88204	0.88204	1.75137
contig_23125	6775	0	0	0
contig_5624	30799	0.0137688	0.0137688	0.0986641
contig_14157	8363	28.4472	28.4472	5143.56
contig_20337	16840	0	0	0
contig_17828	3911	0.966498	0.966498	1.27333
contig_11083	18605	8.08843	8.08843	15.6696
contig_17203	10193	1.75864	1.75864	2.97633
contig_9967	39059	0	0	0
contig_3815	5962	23.6937	23.6937	1053.36
contig_25028	12445	3.129	3.129	4.81222
contig_13939	13628	5.81281	5.81281	12.7114
contig_26757	29922	3.8909	3.8909	7.60777
contig_2303	3388	1.64731	1.64731	1.98989
contig_28711	5147	210.802	210.802	990.291
contig_22849	4754	0.0999131	0.0999131	0.196861
contig_29638	4575	8.68768	8.68768	37.9982
contig_27620	10918	3.70775	3.70775	7.24534
contig_7353	5066	4.58971	4.58971	12.4762
contig_10904	120076	6.53428	6.53428	43.2476
contig_11431	10913	82.7897	82.7897	799.044
contig_23006	12070	0.530789	0.530789	2.27129
contig_9107	14059	0.640377	0.640377	1.2575
contig_9797	53430	0.0271209	0.0271209	0.0534855
contig_10634	5265	8.4393	8.43949	28.2141
contig_1647	6642	1.89033	1.89033	7.12551
contig_28625	22732	0.646356	0.646356	0.746941
contig_29783	30122	0.219939	0.219939	0.362906
contig_23098	16218	0.194984	0.194984	0.338243
contig_27582	50476	1.67136	1.67136	2.7456
contig_23363	20092	4.63474	4.63474	54.8393
contig_16098	5060	1.07556	1.07556	1.94647
contig_22544	18088	3.16635	3.16641	4.92366
contig_25920	14127	0.21242	0.21242	0.317401
contig_3968	14870	0.213315	0.213315	4.41143
contig_11700	21693	0	0	0
contig_24202	5300	2.5534	2.5534	9.20026
contig_14185	1749	0.572858	0.572858	0.779256
contig_21688	30279	39.8027	39.8027	113.364
contig_17123	12516	10.7969	10.7969	60.5132
contig_1707	24779	5.3638	5.3638	17.1774
contig_20098	7879	0.492431	0.492431	0.82275
contig_26740	9398	1.14846	1.14846	2.67074
contig_10140	504930	0.956736	0.956736	1.43986
contig_9069	13486	0.489202	0.489202	0.669359
contig_4967	11968	2.33094	2.33094	11.25
contig_21334	9348	0	0	0
contig_18492	7844	0	0	0
contig_28368	52375	0.144433	0.144433	0.167819
contig_27101	3496	0.0929468	0.0929468	0.148907
contig_29082	10960	1.30268	1.30268	1.78928
contig_26572	2772	0.66209	0.66209	1.53553
contig_11380	19354	0.25026	0.25026	1.01634
contig_30921	174979	0.434156	0.434156	0.70287
contig_10821	2390	13.6656	13.6656	15.7125
contig_13005	1878	6.21991	6.21991	8.96383
contig_28849	56339	0.398904	0.398904	0.917767
contig_1015	9361	9.79503	9.79503	96.5024
contig_13372	3270	0.13109	0.13109	0.333243
contig_23116	11673	0.415951	0.415951	0.56963
contig_23381	15509	2.6671	2.6671	3.15786
contig_21575	10020	0	0	0
contig_12824	5091	0.0904675	0.0904675	0.0822956
contig_30272	1666	13.746	13.746	153.264
contig_19362	13421	1.27813	1.27813	4.19184
contig_3005	6380	2.94575	2.94575	7.48352
contig_12908	1906	23.6708	23.6708	49.8356
contig_28502	6440	4.80318	4.80318	11.7908
contig_30259	37903	2.60549	2.60549	9.27338
contig_25795	7415	0.531177	0.531314	0.763094
contig_14003	4971	2.38623	2.38623	6.71038
contig_25104	3450	8.67818	8.67818	875.438
contig_14069	17839	0.322573	0.32263	0.52872
contig_4360	6822	32.6346	32.6346	331.712
contig_17344	1164	0.981262	0.981262	0.934507
contig_20039	11639	3.75228	3.75228	5.35596
contig_10579	57658	60.7967	60.7967	244.125
contig_6397	20572	7.10729	7.10729	21.256
contig_21282	5312	1.4878	1.4878	2.38679
contig_2504	54083	1.38967	1.38967	3.01751
contig_25614	13574	0.954857	0.954857	1.33798
contig_15470	4602	3.49236	3.49236	16.648
contig_13919	22896	7.08107	7.08107	20.5891
contig_6306	5058	0.601263	0.601263	0.946569
contig_877	2086	2.58368	2.58368	9.55897
contig_11301	14669	3.18858	3.18858	10.4687
contig_27831	19708	0.108907	0.108907	0.466926
contig_4512	9207	0.409849	0.409849	2.2885
contig_27854	55952	11.1954	11.1954	22.3438
contig_19449	68790	7.01288	7.01288	66.2861
contig_12092	2789	4.06101	4.06101	45.4017
contig_9745	14304	0	0	0
contig_7328	9074	19.7348	19.7348	947.613
contig_19621	57875	0	0	0
contig_13679	4689	0	0	0
contig_2698	54304	3.94032	3.94032	9.44769
contig_13555	18611	0.730784	0.730784	2.7699
contig_30936	7466	0	0	0
contig_20372	62645	1.5503	1.5503	30.0998
contig_13993	6822	1.61721	1.61721	4.48419
contig_12154	1867	25.9528	25.9528	31.454
contig_6698	25865	1.44861	1.44861	4.66738
contig_19145	4141	0.250063	0.250063	0.799613
contig_24970	7235	0.355116	0.355116	0.735204
contig_11649	6754	0.561175	0.561326	1.15005
contig_2866	4102	0.158654	0.158654	0.188173
contig_22044	10798	3.3519	3.3519	7.54084
contig_13427	7299	0.765142	0.765142	0.99675
contig_20203	1313	0.515047	0.515907	0.317092
contig_25394	21630	0.00162942	0.00162942	0.00162751
contig_8494	66233	0.386665	0.386665	0.5626
contig_29062	61882	1.08952	1.08952	1.64834
contig_29408	5018	95.1925	95.1925	374.638
contig_16405	12984	2.39123	2.39123	6.10609
contig_5833	3564	0.309315	0.309315	0.544789
contig_22955	6173	33.3563	33.3563	85.935
contig_21336	14808	6.67977	6.67977	10.2217
contig_21136	11567	1.96461	1.96461	2.30567
contig_18240	14666	0.0100579	0.0100579	0.0194569
contig_439	27026	8.13179	8.13183	181.481
contig_12364	1087	1.52615	1.52615	4.56368
contig_25321	7079	0.125271	0.125271	0.176571
contig_10758	197361	19.7681	19.7681	76.8816
contig_20569	17778	1.89148	1.89148	3.89436
contig_23406	11236	0.449756	0.449756	0.754639
contig_15133	4383	1.21049	1.21049	2.66668
contig_21823	19627	1.9581	1.9581	14.827
contig_3740	11371	7.45326	7.45326	159.961
contig_10396	8479	3.40245	3.40245	4.82144
contig_24666	13226	0.265066	0.265142	0.340338
contig_19653	6312	0.867738	0.867738	1.85737
contig_26283	2742	0.903164	0.903164	1.3426
contig_1781	45787	0.84495	0.84495	3.46497
contig_18216	14104	1.08421	1.08421	1.25837
contig_15390	26142	0	0	0
contig_14364	3381	0.184154	0.184154	0.289614
contig_15528	43901	3.69317	3.69317	25.7069
contig_23597	34910	0.00868815	0.00868815	0.0295108
contig_4196	6876	0.730598	0.730598	2.05829
contig_12300	9986	0	0	0
contig_3600	11923	10.1121	10.1121	237.448
contig_28590	15556	0	0	0
contig_16580	2907	0.235038	0.235038	0.266938
contig_17156	13608	0.317581	0.317581	0.393937
contig_25897	3870	0.873925	0.873925	0.942676
contig_30115	23699	0.394921	0.394921	0.785398
contig_13146	5308	0.859248	0.859248	3.00981
contig_19877	12018	8.92181	8.92181	26.505
contig_9374	160913	3.64956	3.64956	8.31384
contig_24391	75001	0	0	0
contig_20291	12181	0.725792	0.725792	0.885421
contig_7346	59875	2.80159	2.80159	32.4231
contig_9102	3052	0	0	0
contig_28331	71123	4.27206	4.27206	7.54724
contig_12197	20117	1.64597	1.64597	14.9559
contig_15529	35427	4.25189	4.25189	33.9605
contig_8409	1130	0	0	0
contig_8398	32724	29.6753	29.6753	2557.46
contig_21085	623877	0.196463	0.196464	0.348254
contig_12222	17175	0.202467	0.202467	0.227404
contig_24266	12571	98.6182	98.6182	1898.93
contig_22157	5297	0.0903439	0.0905382	0.0843041
contig_25850	6546	0	0	0
contig_15766	46239	0.00210462	0.00212632	0.00212278
contig_30153	8563	0.387258	0.387258	0.414916
contig_26470	2813	2.65152	2.6519	22.7925
contig_14990	5340	0.548748	0.54894	0.741754
contig_18865	9318	28.8999	28.8999	609.295
contig_2347	43142	4.29859	4.29859	8.7822
contig_27287	36957	0	0	0
contig_2710	12960	0.276503	0.276503	0.468859
contig_4432	18078	1.376	1.376	2.34721
contig_24439	9923	0	0	0
contig_26667	7167	0	0	0
contig_30856	16388	0.743133	0.743133	1.01757
contig_4115	27467	0	0	0
contig_5455	2647	1.96075	1.96075	3.36385
contig_28769	8089	0.487341	0.487341	2.29308
contig_27037	20224	0.327986	0.327986	0.443135
contig_20388	6615	0	0	0
contig_29513	15385	0.235445	0.235445	0.259439
contig_8506	12745	0.159111	0.159111	0.164436
contig_13377	19245	2.87997	2.87997	6.67213
contig_17638	14153	0.223024	0.223024	0.395145
contig_28673	5515	0.090028	0.090028	0.305617
contig_30804	12518	1.1022	1.1022	1.73334
contig_23173	9088	0	0	0
contig_863	7924	2.90455	2.90455	8.29927
contig_11818	8900	2.51051	2.51051	7.90933
contig_12043	35742	2.84581	2.84581	5.88177
contig_26957	18684	0.0964713	0.0964713	0.110252
contig_24403	16457	5.22647	5.22647	27.4571
contig_18029	24868	0.932721	0.932721	4.81257
contig_774	10885	11.4262	11.4262	71.8927
contig_10896	1949	0.18677	0.18677	0.210925
contig_6285	4795	1.13154	1.13154	1.87565
contig_30670	14523	33.218	33.218	107.555
contig_8275	1973	1.32584	1.32584	3.61276
contig_2032	6039	1.46493	1.46493	4.63497
contig_5632	23971	0	0	0
contig_23951	10968	0.0780181	0.0780181	0.114094
contig_29590	4295	10.7911	10.7911	14.3599
contig_6391	35421	0.173429	0.173429	0.722334
contig_26302	16981	0.962926	0.962926	1.71625
contig_17907	48915	0.296627	0.296627	0.44039
contig_22523	2832	0.130127	0.130127	0.251968
contig_16883	6850	8.68597	8.68597	59.9526
contig_5774	18515	7.63441	7.63441	14.5626
contig_9420	8835	0.704893	0.704893	1.16779
contig_7872	104103	2.47187	2.47187	3.84188
contig_18888	8396	0.815426	0.815426	1.4149
contig_15542	29931	0.0583258	0.0583258	0.0854933
contig_8884	4237	2.05187	2.05187	8.00731
contig_29771	18581	0	0	0
contig_4827	31325	1.14579	1.14579	1.90507
contig_24320	23532	0.703875	0.703875	1.49824
contig_17054	6900	0.148148	0.148148	0.224623
contig_12812	7307	2.01537	2.01537	5.53954
contig_10510	15918	0.20567	0.20567	0.244407
contig_18149	15313	4.06668	4.06668	13.0524
contig_17255	5970	2.68041	2.68041	5.86367
contig_18592	19295	0	0	0
contig_9930	1189	0	0	0
contig_24381	31156	0.02177	0.02177	0.036656
contig_29689	19495	10.9888	10.9888	65.2668
contig_15477	20434	0.764839	0.764839	1.06736
contig_14872	11600	11.3948	11.3948	123.929
contig_2023	32899	8.28505	8.28505	60.4106
contig_562	6444	26.8692	26.8692	94.5611
contig_19185	36522	0.168811	0.168811	0.229414
contig_18805	8553	0.334999	0.334999	0.554187
contig_4289	4938	0.299499	0.299499	0.598317
contig_11447	1657	0	0	0
contig_7951	7672	0.407338	0.407338	0.778108
contig_29326	2392	5.03524	5.03568	11.6516
contig_6317	9863	0	0	0
contig_7511	42686	2.42294	2.42294	4.60511
contig_20718	5642	0.353787	0.353787	1.49474
contig_28350	13877	2.0526	2.0526	2.36411
contig_27052	19577	1.05884	1.05884	2.08409
contig_364	11142	13.8925	13.8925	263.299
contig_29359	1479	11.7081	11.7088	68.6477
contig_4858	4992	2.78418	2.78418	6.67392
contig_10216	44852	0.0271353	0.0271353	0.045009
contig_12603	69522	3.46595	3.46595	6.02882
contig_3782	17364	4.73045	4.73045	80.211
contig_4527	9133	5.04865	5.04865	18.444
contig_28236	70714	0	0	0
contig_29448	265842	0.0591361	0.0591361	0.129229
contig_7907	10070	3.80938	3.80938	6.39828
contig_5404	7117	9.14569	9.14569	31.9065
contig_9459	2455	0	0	0
contig_12601	31548	1.21511	1.21511	3.0572
contig_4908	15653	0	0	0
contig_12587	13803	1.15249	1.15249	2.70151
contig_16271	7020	0	0	0
contig_9257	2539	33.7074	33.7074	31.5153
contig_8996	16451	0	0	0
contig_30040	13117	2.4048	2.4048	7.38476
contig_9362	140598	18.9665	18.9665	74.4879
contig_5861	1450	0	0	0
contig_17956	10178	1.05933	1.05933	1.70339
contig_2050	17238	0.807292	0.807292	7.34918
contig_14229	11872	2.65296	2.65296	4.84673
contig_707	34001	10.3603	10.3603	788.679
contig_25612	16403	0.151972	0.151972	0.541754
contig_5667	16845	1.13747	1.13747	8.75853
contig_18016	2768	1.15508	1.15508	16.4498
contig_17771	13635	2.31086	2.31086	8.78386
contig_21227	34467	1.98493	1.98493	95.6838
contig_28431	2607	3.51282	3.51282	3.86561
contig_5883	4230	6.03382	6.03382	12.952
contig_24740	6696	1.03101	1.03101	2.55554
contig_15223	6958	13.4163	13.4163	40.375
contig_12885	36564	1.12402	1.12402	60.5932
contig_15863	14611	0.835558	0.835558	1.06744
contig_30870	58906	32.1268	32.1268	142.489
contig_3471	33066	27.2176	27.2176	390.579
contig_3999	2303	0.252671	0.252671	0.188916
contig_10505	9346	0.331448	0.331557	0.762107
contig_7003	3593	0.200988	0.200988	0.243156
contig_9763	1286	16.7588	16.7588	42.1429
contig_13686	6556	0.534343	0.534343	2.25236
contig_25924	16219	0.482793	0.482793	0.619299
contig_29370	19168	3.53165	3.53165	8.70758
contig_30437	11103	0.0289418	0.0289418	0.132211
contig_29875	1843	0	0	0
contig_13383	75074	0.491084	0.491084	0.930152
contig_30484	4223	0	0	0
contig_8437	9517	12.8642	12.8642	207.69
contig_12112	6917	0.447761	0.447761	1.47209
contig_24995	8826	1.32872	1.32872	1.94292
contig_18590	11079	0	0	0
contig_2987	32636	9.29733	9.29733	150.806
contig_18740	18131	0.245926	0.245926	0.328867
contig_18884	22273	96.0716	96.0716	5407.57
contig_29889	48920	73.2099	73.2099	2102.54
contig_22741	225295	55.4607	55.4607	162.041
contig_30925	6698	0.591326	0.591478	1.4989
contig_20118	13247	2.05123	2.05131	9.80349
contig_26612	8922	0.267784	0.267784	0.629363
contig_21330	3193	0	0	0
contig_26880	10193	0	0	0
contig_563	7262	23.0884	23.0884	1219.67
contig_9444	5084	0.833198	0.833198	0.946268
contig_10567	2310	7.33148	7.33148	6.88874
contig_30996	6977	0.0754358	0.0754358	0.12601
contig_20183	7314	1.41583	1.41583	2.18767
contig_27871	180869	2.48101	2.48101	4.98954
contig_8807	3042	0	0	0
contig_5589	13112	0	0	0
contig_9460	58039	2.41096	2.41096	7.1354
contig_30592	169400	0.351037	0.351037	0.5381
contig_7562	23527	9.12358	9.12358	80.1989
contig_12325	5662	0	0	0
contig_20254	9145	0.0344636	0.0345748	0.0640796
contig_24880	21052	2.44374	2.44374	3.40393
contig_3647	121202	48.9817	48.9817	284.502
contig_6883	10038	2.51942	2.51942	12.8874
contig_1308	4939	0.289204	0.289204	0.454584
contig_17770	12238	1.41612	1.41612	5.54157
contig_28496	16382	3.75745	3.75745	6.09401
contig_29568	89053	20.8881	20.8881	101.996
contig_12716	17483	0.0679052	0.0679052	0.150905
contig_22737	15740	0	0	0
contig_8314	39835	82.3197	82.3197	3712.62
contig_17738	11678	1.54329	1.54329	6.25226
contig_21196	5091	0.0789314	0.0789314	0.308342
contig_27961	6382	4.05375	4.05375	9.4058
contig_30916	2339	0.44815	0.44815	1.03628
contig_2764	8185	0.742377	0.742377	2.2344
contig_9776	8283	0.713882	0.713882	0.963074
contig_7266	9866	0.944422	0.944422	4.41741
contig_29843	10703	2.84232	2.84232	5.45396
contig_27763	2552	19.7319	19.7323	37.293
contig_30219	138890	5.22299	5.22299	16.6323
contig_29797	59457	2.20023	2.20023	3.70102
contig_9215	2253	0	0	0
contig_12943	40264	3.24296	3.24298	7.04948
contig_10467	294452	3.98423	3.98423	7.81207
contig_1093	2768	17.7391	17.7391	228.485
