contigName	contigLen	totalAvgDepth	1_cov.bam	1_cov.bam-var
contig_16812	18588	5.17046	5.17046	5.55494
contig_3510	4025	6.54658	6.54658	13.6813
contig_20846	14442	2.87434	2.87434	3.04671
contig_19930	6281	3.1313	3.1313	0.61588
contig_22398	11081	3.63489	3.63489	0.818554
contig_3478	78718	6.29475	6.29475	13.1513
contig_7423	16171	6.86206	6.86206	6.66099
contig_25975	4120	3.98413	3.98413	1.21744
contig_18142	11808	3.60002	3.60002	1.04109
contig_13830	53612	5.61414	5.61414	20.7533
contig_25790	3224	2.89427	2.89427	0.315857
contig_28852	35505	5.69857	5.69857	6.87841
contig_18122	1146	3.92972	3.92972	0.0714379
contig_20768	7128	4.94784	4.94784	2.03404
contig_6238	8368	5.74982	5.74982	2.90035
contig_6214	17335	9.33832	9.33832	8.60549
contig_20171	3256	4.22956	4.22988	0.544892
contig_27938	4277	8.25781	8.25781	35.0634
contig_4489	6827	31.0326	31.0326	34.9656
contig_9217	43631	7.47315	7.47315	10.1171
contig_4186	3192	72.9661	72.9661	108.558
contig_18306	12467	3.26532	3.26532	1.01116
contig_19058	13170	3.99293	3.99293	2.10296
contig_28952	11418	12.6381	12.6381	12.4996
contig_3746	17299	16.6575	16.6575	9.63705
contig_30445	4779	5.24152	5.24152	4.08851
contig_26261	7827	2.40185	2.40185	0.597599
contig_23066	11296	3.25319	3.25319	0.921509
contig_19922	12919	4.0845	4.0845	2.73682
contig_2284	11614	5.69278	5.69286	2.19573
contig_8108	1152	14.2705	14.2705	7.79395
contig_26718	14886	5.83442	5.83442	4.47946
contig_16147	8597	11.14	11.14	10.2239
contig_1516	24299	44.829	44.829	758.098
contig_16625	22429	4.94358	4.94358	5.70194
contig_24485	7370	3.81288	3.81288	2.93207
contig_12175	53126	4.67463	4.67464	4.48629
contig_16492	20762	4.64506	4.64506	3.13293
contig_20948	22948	4.20138	4.20138	2.52332
contig_22261	6908	5.86697	5.86697	1.52872
contig_7867	19319	5.38364	5.38364	3.09987
contig_22278	31265	7.82176	7.82176	5.94784
contig_28233	70803	7.89068	7.89068	14.3927
contig_25214	3437	3.3018	3.3018	1.17488
contig_19772	20501	2.46877	2.46877	1.75199
contig_29941	15720	6.3948	6.3948	2.39676
contig_17958	1836	2.00059	2.00059	0.689021
contig_24582	3238	3.60492	3.60492	0.443154
contig_5402	26312	3.82337	3.82337	6.89197
contig_7486	27577	9.94516	9.94516	16.8074
contig_15190	4131	2.57473	2.57473	0.729404
contig_25567	10160	3.04386	3.04386	0.631
contig_9283	5424	3.21691	3.21691	1.58083
contig_25366	5857	2.71526	2.71526	0.223311
contig_6423	4807	2.56904	2.56904	0.79473
contig_25945	6132	4.82498	4.82498	5.23485
contig_11213	40688	10.2083	10.2083	17.2023
contig_23676	16734	5.02382	5.02382	3.58542
contig_22124	3911	4.06514	4.06514	3.67164
contig_6506	42913	60.3236	60.3236	1220.41
contig_12421	24152	5.44284	5.44284	4.52385
contig_25705	6105	2.72074	2.72074	0.228526
contig_9839	3309	11.7518	11.7518	5.68883
contig_23840	3728	32.341	32.341	10.4859
contig_9569	1975	0.253151	0.253699	0.189438
contig_18846	9838	4.45572	4.45572	3.08162
contig_21960	16925	5.72328	5.72328	2.73365
contig_7224	29601	6.0619	6.0619	10.7917
contig_1281	18656	4.65854	4.6586	3.56963
contig_19649	82685	3.97436	3.97436	2.29163
contig_4866	13017	4.39683	4.39683	2.07631
contig_25405	4695	2.94279	2.94279	0.480903
contig_21228	13824	10.1923	10.1923	8.72313
contig_14237	65914	7.19602	7.19602	13.403
contig_16053	9765	3.66043	3.66043	1.84862
contig_18564	24759	4.97513	4.97513	2.00559
contig_28912	14538	3.0041	3.0041	1.05764
contig_29414	29671	229.38	229.38	7036.81
contig_7545	21964	233.325	233.325	651.402
contig_28062	12030	3.76153	3.76153	1.46197
contig_17632	12534	3.35958	3.35958	1.44536
contig_15233	9381	3.32239	3.32239	3.17986
contig_9144	5002	7.01134	7.01134	4.14011
contig_23586	7707	4.77941	4.77941	2.31117
contig_19252	24342	12.2695	12.2695	103.704
contig_1814	2416	7.68447	7.68447	1.02491
contig_7204	4766	1.70039	1.70039	2.43697
contig_30340	5327	2.82017	2.82017	2.74776
contig_1905	2487	9.72101	9.72101	2.35531
contig_15865	3238	274.264	274.264	1623.56
contig_15609	42169	4.51891	4.51891	2.55224
contig_21656	7009	4.37775	4.37775	1.0447
contig_1224	4914	5.72187	5.72187	6.33718
contig_11201	3687	11.0421	11.0421	9.76992
contig_22277	5399	4.05353	4.05353	3.93621
contig_20019	10489	2.36541	2.36541	1.43478
contig_7062	5062	21.7219	21.7219	29.2136
contig_23645	5889	3.14532	3.14532	2.1674
contig_20154	4129	1.8766	1.8766	0.109205
contig_25441	9676	2.77021	2.77021	1.34388
contig_28163	2830	14.0631	14.0631	3.08783
contig_23357	9205	2.44782	2.44782	1.58206
contig_6084	8715	3.72901	3.72901	1.74505
contig_26619	3558	2.10681	2.10681	0.150023
contig_29650	25664	16.3612	16.3612	14.4014
contig_4634	24265	16.5019	16.5019	383.945
contig_18506	5150	1.2204	1.2204	0.212669
contig_17894	5735	7.99158	7.99158	11.0916
contig_6152	2184	5.96509	5.96509	1.41393
contig_8707	3211	24.9307	24.9307	407.649
contig_7138	11084	2.71355	2.71355	0.748453
contig_24443	16438	2.90576	2.90576	2.39445
contig_11220	16736	4.20662	4.20662	9.70962
contig_3583	7192	14.071	14.071	29.2597
contig_16005	25180	3.68274	3.68274	3.56539
contig_24115	3119	2.0357	2.0357	0.141585
contig_28039	13977	224.571	224.571	2175.7
contig_503	16851	9.51332	9.51332	23.4642
contig_5272	121637	4.95778	4.95778	6.62839
contig_28552	18411	7.66678	7.66678	26.2223
contig_30095	4216	5.63527	5.63527	2.79302
contig_6808	12541	2.71479	2.71479	8.53776
contig_23316	2283	4.51805	4.51805	1.27607
contig_14573	21682	7.91993	7.91993	6.5514
contig_27232	84048	7.99462	7.99462	6.01446
contig_29588	24157	10.9992	10.9992	23.2922
contig_28319	12269	9.07105	9.07105	10.9276
contig_26343	17515	7.43507	7.43507	10.9094
contig_9166	20369	61.4002	61.4002	200.403
contig_24678	5742	2.06313	2.06313	0.359621
contig_841	2314	1.16774	1.16774	0.330145
contig_25498	3425	4.98931	4.98931	0.57625
contig_5466	1581	8.2949	8.2956	4.3552
contig_16823	48112	5.52114	5.52114	6.8544
contig_6954	11285	6.4819	6.4819	3.58401
contig_9329	3965	1.98847	1.98847	0.293516
contig_14380	31062	5.78458	5.78458	12.996
contig_13545	13509	3.31477	3.31477	6.56043
contig_27210	26364	4.55013	4.55013	2.80806
contig_4755	11022	27.9021	27.9021	76.2123
contig_15435	111349	4.43303	4.43303	4.97074
contig_12156	21863	5.52227	5.52231	7.50492
contig_20925	7559	3.15157	3.15157	0.852951
contig_11634	3356	4.56301	4.56301	1.23515
contig_4159	23814	18.6968	18.6968	64.8185
contig_13178	6234	3.27778	3.27778	0.591916
contig_28265	19404	5.05495	5.05495	3.31931
contig_25391	6214	3.43701	3.43701	0.740491
contig_9538	16616	6.89809	6.89809	6.77604
contig_16865	21267	3.69963	3.69963	2.30817
contig_16791	2257	4.09872	4.09872	0.224819
contig_26852	29947	3.68715	3.68715	1.48967
contig_3742	10912	23.8798	23.8798	184.734
contig_22075	2126	14.1893	14.1893	1.81528
contig_19844	9022	6.92313	6.92313	3.20139
contig_30331	30467	3.43157	3.43157	1.64532
contig_29778	88553	26.4511	26.4511	46.9363
contig_24853	8218	2.47831	2.47831	0.880083
contig_29017	14596	2.34847	2.34847	1.29519
contig_6773	1184	12.0387	12.0387	6.39735
contig_26388	8400	2.20667	2.20667	0.827815
contig_15514	10804	5.68134	5.68134	2.15761
contig_653	5050	38.128	38.128	109.878
contig_14973	12078	3.01861	3.01861	2.24476
contig_27134	7615	2.30931	2.30931	1.05801
contig_10098	10391	7.61752	7.61752	3.56209
contig_29303	6857	1.69122	1.69122	0.394515
contig_17280	23304	10.2373	10.2373	10.9008
contig_4844	18202	14.8638	14.8638	51.4068
contig_2304	10663	4.9688	4.9688	4.80684
contig_3427	98944	4.29179	4.29179	10.0793
contig_23223	15704	5.93526	5.93526	76.4904
contig_10054	1470	16.5977	16.5985	3.36861
contig_28343	169436	6.74239	6.74239	5.11539
contig_30310	11843	8.11169	8.11169	6.06511
contig_26119	2658	8.42903	8.42903	9.54947
contig_26977	22509	3.65781	3.65781	2.3145
contig_30588	9511	6.45038	6.45038	8.13557
contig_11174	30515	5.118	5.118	9.95901
contig_2852	8776	4.30652	4.30652	0.609797
contig_28430	13552	3.72959	3.72959	2.9852
contig_26116	45064	4.72274	4.72274	3.04781
contig_2760	53002	51.4681	51.4681	489.749
contig_13049	30822	4.08914	4.08914	2.87724
contig_20224	12523	3.19769	3.19769	1.221
contig_21946	18992	9.04946	9.04946	8.62353
contig_16227	21215	4.43802	4.43802	2.95976
contig_30223	13395	8.14723	8.14723	48.9153
contig_17641	13758	2.46605	2.46605	0.451594
contig_20686	11393	3.31673	3.31673	2.31618
contig_26318	9209	3.40998	3.40998	1.42661
contig_12282	1550	5.14	5.14	1.51434
contig_7517	15926	4.65847	4.65847	7.24852
contig_20821	21455	3.60084	3.60084	1.13732
contig_22671	14765	8.15395	8.15395	9.34832
contig_18664	4422	3.52645	3.52645	5.33342
contig_3150	32008	7.55691	7.55691	11.3156
contig_20607	9363	3.03126	3.03126	2.57444
contig_8945	46272	3.94803	3.94803	3.03456
contig_25170	17688	4.54145	4.54145	2.55823
contig_17959	3073	3.60759	3.60759	1.85313
contig_15247	5628	3.44724	3.44724	0.774928
contig_18757	14030	5.92161	5.92161	7.93712
contig_28456	8383	18.4296	18.4296	59.9084
contig_10497	7714	3.83104	3.83104	0.576509
contig_5631	28347	5.76788	5.76788	3.42443
contig_18518	26994	5.03755	5.03755	6.29604
contig_9455	36480	3.47424	3.47424	3.86571
contig_10152	3464	10.4387	10.4387	10.055
contig_7881	9337	7.62839	7.62839	26.745
contig_2871	43530	3.91701	3.91701	3.24913
contig_4508	1418	1.80284	1.80284	0.16789
contig_23048	14726	3.7111	3.7111	1.36194
contig_27804	19320	11.9583	11.9583	16.2982
contig_13737	5730	8.12903	8.12903	3.29294
contig_12892	6495	2.37904	2.37904	3.16924
contig_30409	28020	6.42648	6.42648	5.89876
contig_29563	2623	1.11444	1.11444	1.70251
contig_25752	5682	2.39841	2.39841	0.436064
contig_17739	9008	2.39445	2.39445	1.09571
contig_12955	2497	8.39156	8.39156	1.33298
contig_5289	24812	122.724	122.724	5083.58
contig_19196	15996	5.82847	5.82847	3.94476
contig_22105	12828	6.73206	6.73206	3.71271
contig_1697	3256	3.22666	3.22666	0.914149
contig_24171	15454	2.75268	2.75268	1.1528
contig_2108	19958	380.009	380.009	110560
contig_29559	21565	6.97889	6.97889	10.7733
contig_23638	35441	4.02253	4.02253	2.90127
contig_30492	5225	15.9612	15.9612	12.3432
contig_1726	15833	18.1435	18.1435	113.906
contig_13421	7286	3.2252	3.2252	4.46538
contig_18011	10261	5.17486	5.17496	3.7317
contig_10608	18748	10.7465	10.7465	56.9676
contig_13395	11916	4.06213	4.06213	2.58477
contig_2860	2770	0.677481	0.677481	0.411784
contig_29364	33618	6.33973	6.33973	6.73654
contig_6791	110771	24.9247	24.9247	279.066
contig_26382	8704	3.29752	3.29752	0.924111
contig_18414	19712	3.76807	3.76807	5.9354
contig_8826	2804	10.1413	10.1413	2.22921
contig_10376	45858	7.37015	7.37015	9.74021
contig_12164	56425	3.63588	3.63588	1.29456
contig_20091	123510	12.5951	12.5951	20.9183
contig_27000	47545	3.60186	3.60186	3.02996
contig_4610	6440	23.172	23.172	28.5873
contig_17993	39934	3.24957	3.24957	2.53645
contig_1617	8422	19.7969	19.7969	11.6843
contig_8638	8247	4.78721	4.78721	2.16509
contig_22058	4607	4.17613	4.17613	2.18507
contig_17448	14438	3.86023	3.86023	3.03825
contig_28388	7017	3.03582	3.03582	0.472933
contig_11592	28476	3.08395	3.08395	0.537432
contig_20325	4834	3.73527	3.73527	1.52502
contig_15867	1324	3.77087	3.77087	0.533131
contig_14994	32363	4.10598	4.10598	4.86117
contig_17089	14962	100.716	100.716	1536.94
contig_13599	3708	35.3339	35.3339	14.2159
contig_11939	11999	6.12727	6.12727	16.1632
contig_12083	2034	6.43153	6.43153	4.31341
contig_13786	73962	5.36838	5.36838	4.84219
contig_28065	528982	253.045	253.045	1080.4
contig_29976	53522	4.65712	4.65712	3.74628
contig_14115	21457	7.30103	7.30103	7.37495
contig_28408	16256	3.88985	3.88985	2.74929
contig_14752	13132	4.22554	4.22554	0.845168
contig_13529	30262	65.3769	65.3769	876.62
contig_23964	9244	2.78172	2.78172	0.497048
contig_25900	16104	2.7704	2.7704	1.84908
contig_26841	2295	2.96037	2.96037	0.0474037
contig_861	27825	5.93098	5.93098	9.70456
contig_22638	173153	7.53911	7.53911	8.94771
contig_26691	12686	3.30735	3.30735	1.22475
contig_4816	1765	19.2638	19.2638	8.75814
contig_9043	3204	6.74722	6.74722	2.81063
contig_13436	20992	2.74518	2.74518	0.49134
contig_1977	23544	22.9189	22.9189	787.439
contig_4158	67016	3.32393	3.32393	1.96625
contig_23318	4600	3.51079	3.51079	1.0029
contig_23008	1339	8.81749	8.81749	1.34461
contig_26816	4383	3.71013	3.71013	2.7447
contig_10925	25609	6.36608	6.36608	3.51839
contig_29886	33579	3.66206	3.66206	2.62246
contig_12630	57449	5.94262	5.94262	3.64177
contig_1852	15572	6.44962	6.44962	3.04855
contig_10468	84556	6.20341	6.20341	4.43913
contig_1660	7979	2.19543	2.19543	2.87779
contig_6473	5672	17.5983	17.5983	383.202
contig_5647	8238	6.09842	6.09842	1.9693
contig_12842	22016	3.24188	3.24188	1.76819
contig_886	15777	3.56409	3.56409	2.67558
contig_11286	7264	4.34566	4.34566	10.9477
contig_25679	22070	4.65433	4.65438	4.0375
contig_1750	23433	5.90336	5.90336	11.2516
contig_10489	3427	35.3222	35.3222	13.5673
contig_24101	10565	3.60461	3.60461	0.476611
contig_23933	23638	6.01273	6.01273	21.3672
contig_17830	5521	2.74642	2.74642	0.53159
contig_1915	22682	5.24862	5.24862	6.96076
contig_12374	5047	2.19767	2.19767	2.8364
contig_11222	17320	2.80711	2.80711	2.19573
contig_6260	9055	8.4301	8.4301	14.5959
contig_14584	9053	4.25924	4.25924	1.51945
contig_5255	2016	0.395498	0.395498	0.239213
contig_25686	56011	3.8536	3.8536	3.45411
contig_14747	98132	11.8293	11.8293	69.4956
contig_22477	7067	2.70551	2.70551	0.500731
contig_19882	8339	3.56026	3.56026	0.731501
contig_12517	18031	4.42693	4.42693	1.9383
contig_16898	25035	4.40205	4.40205	5.76089
contig_21173	4653	4.59694	4.59694	1.23492
contig_3414	25565	5.31367	5.31367	8.53675
contig_29712	4377	2.43506	2.43506	0.862454
contig_30735	11940	3.31696	3.31696	1.61429
contig_14529	102046	56.8419	56.8419	211.273
contig_12692	10946	13.9504	13.9504	27.5813
contig_29805	3564	1.53105	1.53105	0.362791
contig_30407	85379	4.58224	4.58224	2.1917
contig_4564	2691	1.44589	1.44589	0.451097
contig_1861	1229	3.25209	3.25209	0.504117
contig_26895	31590	3.3916	3.3916	2.11066
contig_20087	29547	4.00088	4.00088	4.19867
contig_27507	8208	3.82849	3.82849	1.25837
contig_23846	7838	3.23205	3.23205	0.666897
contig_15933	20682	120.302	120.302	1153.54
contig_17588	11171	3.59033	3.59033	0.619524
contig_30615	26338	5.64682	5.64682	16.0483
contig_27977	46400	17.8659	17.866	81.3627
contig_12203	13922	5.9459	5.9459	5.97165
contig_24165	31116	3.14409	3.14409	2.38357
contig_21858	6120	3.18409	3.18409	0.300352
contig_11712	91201	8.50273	8.50273	9.80184
contig_20031	6056	4.23248	4.23264	6.05496
contig_1991	1263	1.22462	1.22462	0.449505
contig_18004	22019	4.80424	4.80424	4.61464
contig_910	3553	4.28122	4.28122	1.29741
contig_26810	2808	2.33973	2.33973	0.814548
contig_773	2501	1.96682	1.96682	0.158046
contig_8336	4838	2.8509	2.8509	1.50993
contig_4504	11471	5.514	5.51409	8.7523
contig_28278	1001	1.96592	1.96592	0.675307
contig_28586	6860	5.69046	5.69046	2.17909
contig_29708	9534	4.59335	4.59335	2.36585
contig_22932	9443	5.66071	5.66071	4.27571
contig_6027	5600	3.6356	3.6356	1.75047
contig_18956	6499	2.93542	2.93542	0.748181
contig_27414	125834	4.52736	4.52736	2.83671
contig_20262	10029	5.88987	5.88987	5.10044
contig_16671	7942	4.70598	4.70598	4.21484
contig_19457	5796	3.82182	3.82182	1.53673
contig_608	1238	4.92279	4.92279	23.3003
contig_25502	14220	2.58372	2.58372	0.480032
contig_3070	10727	26.4943	26.4943	48.273
contig_29880	27721	4.19836	4.1984	3.34087
contig_26779	45239	5.8823	5.8823	9.23057
contig_30832	11825	3.37353	3.37353	1.82992
contig_12996	23949	3.75268	3.75268	2.52761
contig_8189	68076	7.95245	7.95245	21.8231
contig_15047	12315	4.64061	4.64061	11.8023
contig_7026	1961	7.84318	7.84318	3.01736
contig_9522	65001	4.20563	4.20563	2.88551
contig_30240	122805	6.76879	6.76879	6.63108
contig_27869	23187	26.3706	26.3706	104.856
contig_19076	20371	36.3877	36.3877	101.354
contig_26446	11587	6.92253	6.92253	5.5926
contig_4767	2661	5.14058	5.14058	2.16787
contig_26212	2270	3.89292	3.89292	0.114531
contig_11727	6403	3.27683	3.27683	1.6314
contig_15336	9414	10.7454	10.7454	47.2902
contig_29916	61116	3.74829	3.74829	2.60182
contig_18580	73307	4.67244	4.67244	6.05333
contig_30562	21495	4.12246	4.12246	2.05834
contig_8235	655039	11.9853	11.9853	13.3664
contig_27162	19901	3.76209	3.76209	3.34921
contig_16715	9463	4.84763	4.84763	7.25093
contig_25105	3107	0.707474	0.707474	0.207026
contig_29452	19853	7.77115	7.77115	14.0243
contig_8607	60068	18.7629	18.7629	43.548
contig_19643	34975	4.00322	4.00322	2.05055
contig_11772	4077	1.67711	1.67711	0.880441
contig_15716	45155	4.70083	4.70086	2.43916
contig_24030	8352	2.61192	2.61192	0.725981
contig_2746	16801	5.61558	5.61558	4.6395
contig_19268	11260	3.75302	3.75302	2.62092
contig_22426	8447	2.85573	2.85573	1.51106
contig_10942	4746	10.9822	10.9822	3.81775
contig_13292	6361	4.55692	4.55692	4.18848
contig_7538	8290	5.32101	5.32101	14.9504
contig_24283	2630	38.794	38.794	106.219
contig_16404	39049	3.62891	3.62891	2.29652
contig_4892	13083	2.8261	2.8261	0.743425
contig_5629	11120	3.26554	3.26554	1.33014
contig_581	5218	5.53631	5.53631	6.70068
contig_25472	3845	3.36752	3.36752	0.876804
contig_7923	24372	7.60045	7.60045	23.7374
contig_11911	59806	20.2401	20.2401	169.958
contig_30140	12342	3.25746	3.25746	1.77723
contig_27580	15712	4.78717	4.78717	1.92358
contig_26263	6469	3.16332	3.16332	2.77173
contig_28615	178289	41.9024	41.9024	51.4732
contig_27689	13250	3.55779	3.55779	2.97003
contig_29825	22903	3.82543	3.82543	6.56663
contig_27881	18254	3.79176	3.79176	4.02049
contig_22723	7709	3.92578	3.92578	2.8636
contig_263	11378	4.97622	4.97622	4.15531
contig_30360	44947	6.19887	6.19887	11.3568
contig_20013	27999	2.99921	2.99921	2.39263
contig_4100	44717	10.8123	10.8123	10.2497
contig_15134	43176	3.14243	3.14243	1.52931
contig_19356	282873	26.0276	26.0276	96.2462
contig_13060	2574	4.33746	4.33746	0.699949
contig_29450	18223	12.1216	12.1216	84.4321
contig_477	25953	32.0786	32.0786	229.835
contig_4792	12504	14.3887	14.3887	240.55
contig_17534	13093	6.02751	6.02751	3.75481
contig_7860	95077	4.86988	4.86989	3.14602
contig_19056	26190	13.5371	13.5371	58.2526
contig_16135	4138	2.70888	2.70888	0.607711
contig_19287	30970	3.00999	3.00999	2.3935
contig_4790	9277	6.74406	6.74406	18.9616
contig_24515	8192	4.07647	4.07647	3.38981
contig_10767	9268	3.45394	3.45394	0.852496
contig_15469	2489	2.87687	2.8773	1.96312
contig_18737	22731	4.76582	4.76582	8.18206
contig_30720	9025	3.04597	3.04597	0.474344
contig_11007	2638	1.625	1.625	0.387264
contig_24337	16460	2.91036	2.91036	0.895068
contig_16509	22302	4.15908	4.15908	1.49939
contig_21716	8570	2.95523	2.95523	0.623843
contig_13030	10531	4.3754	4.3754	1.37446
contig_24269	13075	3.3135	3.3135	2.31781
contig_12396	17344	14.6384	14.6384	6.54437
contig_19357	158103	27.2778	27.2778	34.7573
contig_20815	17961	3.33154	3.33154	1.49153
contig_25054	10702	5.60301	5.60301	6.83488
contig_26974	17776	3.33723	3.33723	3.3619
contig_24897	3232	2.28812	2.28812	1.38855
contig_29716	2325	11.314	11.314	2.1152
contig_18508	4080	2.87405	2.87405	0.581989
contig_2523	53818	10.5952	10.5952	9.95602
contig_24902	17981	3.02793	3.02798	1.11681
contig_17687	6701	5.3288	5.3288	0.944022
contig_9007	8634	3.5119	3.5119	4.21749
contig_8422	7095	3.08467	3.08467	0.930929
contig_6923	54357	8.15159	8.1516	12.6998
contig_18966	41704	9.94768	9.94768	19.302
contig_14341	75256	6.88133	6.88133	22.2726
contig_24638	5783	2.67247	2.67247	0.259366
contig_25998	35179	12.7793	12.7793	842.188
contig_28676	17884	6.69026	6.69026	4.89404
contig_12030	91004	9.60002	9.60002	26.9675
contig_24994	5516	2.4918	2.4918	0.311483
contig_22349	17034	2.56705	2.56705	1.19977
contig_14439	10832	2.66626	2.66626	0.692881
contig_14756	5583	2.88956	2.88956	0.281252
contig_29305	48315	7.07265	7.07265	4.94962
contig_30949	44006	3.98003	3.98003	3.71723
contig_4224	4608	0.875729	0.875729	0.932285
contig_23634	25411	4.52603	4.52603	2.2604
contig_413	17617	13.0215	13.0215	17.887
contig_13531	2832	5.89709	5.89709	5.72762
contig_19524	1586	13.1323	13.1323	1.73023
contig_24192	6114	3.80651	3.80651	0.482714
contig_13483	10036	3.43931	3.43931	2.80975
contig_2779	4724	5.52361	5.52361	10.5695
contig_5043	7640	28.718	28.718	70.0445
contig_2131	2159	87.4266	87.4266	564.487
contig_19098	3080	7.26826	7.26826	6.26326
contig_10823	5190	2.85317	2.85317	1.48347
contig_1169	29544	53.6723	53.6723	1290.68
contig_5695	60161	6.24559	6.24559	7.52214
contig_23142	3220	4.02085	4.02085	4.92105
contig_21893	18290	37.2764	37.2764	33.2782
contig_16061	11286	3.28116	3.28116	2.43089
contig_23238	11099	2.72189	2.72189	0.955624
contig_2111	29535	405.18	405.18	96120
contig_25946	1371	1.76331	1.76331	0.448036
contig_24669	8031	3.62962	3.62962	2.0289
contig_16878	22851	2.44681	2.44681	1.37721
contig_9446	34910	4.42558	4.42558	3.39836
contig_30229	15251	3.2235	3.2235	0.831801
contig_10755	20015	5.18268	5.18268	4.42633
contig_17663	25910	4.50501	4.50505	3.16955
contig_1970	2721	2.59549	2.59549	0.292343
contig_17285	7466	2.48127	2.48127	0.896311
contig_15616	1715	0.719489	0.719489	0.201953
contig_2874	69410	6.07124	6.07124	6.54157
contig_19976	31085	3.14214	3.14214	2.01285
contig_28731	2358	4.58605	4.58605	0.639624
contig_24040	7353	3.41899	3.41899	1.34319
contig_24762	15929	2.9692	2.9692	1.09249
contig_20082	5124	2.62827	2.62827	0.948681
contig_977	6145	2.96214	2.96214	0.0744754
contig_3010	46590	14.139	14.139	22.0828
contig_20906	7569	11.9584	11.9584	6.30442
contig_14740	15501	14.7886	14.7886	34.5147
contig_29189	53192	4.83211	4.83213	3.12522
contig_7175	1395	1.14699	1.14699	0.165677
contig_5993	15548	4.4787	4.4787	2.98266
contig_21092	11450	3.22982	3.22982	0.851885
contig_18743	14889	6.11459	6.11459	3.88156
contig_29360	4799	3.40611	3.40611	3.65949
contig_7086	52479	6.83399	6.83399	13.6286
contig_1631	26068	36.4058	36.4058	299.768
contig_13125	20743	3.36746	3.36746	1.45121
contig_12960	17058	6.41956	6.41956	6.131
contig_4529	1495	0.964312	0.964312	0.03444
contig_30714	14631	7.63214	7.63214	7.45682
contig_8105	1016	0.942263	0.942263	0.655623
contig_23496	14039	3.51026	3.51026	3.74029
contig_7526	11201	4.57063	4.57063	8.76278
contig_1883	45804	10.4144	10.4144	574.62
contig_19673	8958	2.52941	2.52941	0.480343
contig_3273	1375	0.374694	0.374694	0.234491
contig_18167	13018	3.93379	3.93379	2.81057
contig_31004	12428	27.2827	27.2827	17.4626
contig_22665	90914	13.6342	13.6342	13.1085
contig_4081	8410	14.0985	14.0985	44.526
contig_8692	12414	20.35	20.35	14.2657
contig_23549	2710	5.81563	5.81563	2.91244
contig_26515	3484	2.82394	2.82394	0.202717
contig_315	27649	14.3989	14.3989	64.4287
contig_21498	15153	2.83903	2.83903	1.82118
contig_6685	41503	3.03361	3.03361	1.27424
contig_14596	36146	4.33287	4.33287	4.40814
contig_16220	4840	5.58145	5.58145	2.80851
contig_12488	3178	6.50165	6.50165	28.2954
contig_1658	3655	4.86505	4.86505	1.73324
contig_19203	2128	7.8089	7.8089	4.70906
contig_27283	27175	3.19064	3.19064	2.08836
contig_27978	8751	8.81537	8.81537	4.8456
contig_8914	4826	5.59688	5.59688	2.64835
contig_25763	22463	4.95832	4.95832	3.5587
contig_13556	21272	4.20154	4.20154	3.65445
contig_9581	25398	41.0478	41.0478	72.3927
contig_25179	4123	5.21747	5.21747	1.87918
contig_8152	2148	1.13764	1.13764	1.02309
contig_23424	142656	5.97633	5.97633	5.06245
contig_11952	8060	2.51138	2.51138	1.58095
contig_21795	15195	14.6312	14.6312	169.182
contig_14848	43566	12.2035	12.2035	26.6639
contig_25393	11117	2.49585	2.49585	1.11748
contig_7900	3789	1.50866	1.50866	0.426491
contig_16614	52309	3.97795	3.97795	4.07705
contig_3756	29425	11.5959	11.5959	10.3277
contig_13516	14862	3.95058	3.95058	2.16554
contig_21440	3174	18.9411	18.9411	14.3311
contig_19096	11989	4.25188	4.25196	2.39352
contig_18969	5248	0.176148	0.176148	0.3433
contig_22921	10770	2.79331	2.79331	1.53891
contig_8792	6194	3.14494	3.14494	1.49347
contig_7403	20950	4.01154	4.01154	1.74802
contig_29212	63400	7.14514	7.14514	14.1409
contig_19001	26425	3.89195	3.89195	2.49026
contig_18429	17871	3.26658	3.26658	3.56496
contig_16555	3119	2.45234	2.45234	1.19796
contig_21793	33184	3.39042	3.39042	2.93858
contig_22966	13217	3.67804	3.67804	3.51551
contig_28728	55681	5.05453	5.05453	3.64384
contig_23119	4278	2.68944	2.68944	0.437562
contig_21905	14061	3.03141	3.03141	1.1918
contig_29977	90573	4.44481	4.44481	4.83982
contig_29575	24815	9.38382	9.38382	9.02452
contig_19315	10450	3.66175	3.66175	2.15191
contig_10067	22628	4.14072	4.14072	1.51472
contig_17979	19556	2.30614	2.30614	2.90526
contig_15317	11476	5.62317	5.62317	1.78136
contig_15312	8712	3.26921	3.26921	0.54035
contig_7956	31180	17.0109	17.0109	59.1891
contig_9074	10019	3.07508	3.07518	1.13149
contig_6316	11921	2.33557	2.33557	0.513505
contig_30123	15304	3.58843	3.58843	3.01989
contig_2602	3459	2.32094	2.32094	1.97499
contig_17876	8279	5.66663	5.66663	8.35572
contig_20252	13677	14.3812	14.3812	12.9113
contig_13187	32538	3.1838	3.1838	1.91083
contig_14070	13464	5.47071	5.47071	3.477
contig_13129	8093	1.2664	1.2664	0.634128
contig_14158	4589	6.18653	6.18653	8.84007
contig_3032	64601	5.41025	5.41025	5.53359
contig_1860	28864	43.1261	43.1261	500.339
contig_15140	36912	71.2015	71.2015	376.723
contig_18001	3140	1.97559	1.97559	0.0766865
contig_13176	39116	4.1085	4.1085	3.93128
contig_22828	11292	3.69772	3.69772	1.00527
contig_27077	18553	3.14585	3.1459	1.65126
