Name %GC 
contig_11728 33.11 
contig_14553 63.96 
contig_18300 28.72 
contig_10606 33.42 
contig_22846 52.05 
contig_30429 35.09 
contig_21783 46.48 
contig_2134 51.05 
contig_1316 46.89 
contig_25815 37.89 
contig_23419 56.21 
contig_10429 42.73 
contig_24048 53.70 
contig_5563 49.80 
contig_18272 45.20 
contig_14681 38.85 
contig_29004 37.04 
contig_14588 45.03 
contig_17902 65.55 
contig_25784 56.59 
contig_12227 50.56 
contig_30975 38.07 
contig_930 52.13 
contig_22015 64.28 
contig_15209 43.91 
contig_29334 55.69 
contig_18309 57.89 
contig_13562 37.02 
contig_27397 60.75 
contig_25507 59.20 
contig_26129 63.04 
contig_23277 61.26 
contig_9237 53.18 
contig_16282 31.74 
contig_8073 35.75 
contig_29616 51.39 
contig_8261 49.79 
contig_16826 68.07 
contig_9924 33.13 
contig_6479 57.63 
contig_15577 56.99 
contig_17394 63.38 
contig_23046 51.95 
contig_25062 30.57 
contig_24789 54.56 
contig_29999 54.51 
contig_7509 28.28 
contig_18509 51.86 
contig_28235 41.29 
contig_1585 29.74 
contig_4469 47.00 
contig_22641 53.08 
contig_18268 29.06 
contig_14900 59.80 
contig_24416 40.72 
contig_8365 43.17 
contig_28299 45.74 
contig_10856 46.11 
contig_262 49.26 
contig_27790 47.23 
contig_9623 50.03 
contig_16038 36.08 
contig_13607 47.03 
contig_5738 36.81 
contig_26506 41.33 
contig_27275 46.24 
contig_19990 36.88 
contig_2705 52.40 
contig_1521 51.10 
contig_8191 33.87 
contig_29524 38.66 
contig_9523 34.90 
contig_13039 50.06 
contig_10095 59.20 
contig_26678 44.20 
contig_22787 34.82 
contig_1841 43.63 
contig_19009 64.66 
contig_2139 41.84 
contig_11590 60.29 
contig_17106 49.21 
contig_30100 35.11 
contig_2772 37.19 
contig_5654 35.30 
contig_19810 64.61 
contig_888 41.66 
contig_27223 32.05 
contig_15022 44.65 
contig_28282 34.99 
contig_16522 69.83 
contig_25341 41.54 
contig_28264 45.93 
contig_10409 48.06 
contig_2215 51.06 
contig_9917 64.51 
contig_13277 42.74 
contig_11962 37.92 
contig_24154 36.54 
contig_15966 45.49 
contig_9514 41.99 
contig_15505 42.11 
contig_23708 67.68 
contig_21697 48.53 
contig_26055 39.96 
contig_28324 55.80 
contig_4283 38.28 
contig_2555 44.70 
contig_13671 44.74 
contig_93 35.26 
contig_14887 31.59 
contig_14200 49.73 
contig_30935 40.64 
contig_28876 40.89 
contig_2581 52.01 
contig_26406 32.40 
contig_7387 54.95 
contig_12602 64.16 
contig_10591 46.77 
contig_23167 48.09 
contig_30959 33.05 
contig_29019 37.94 
contig_24200 55.54 
contig_6269 36.18 
contig_11505 41.41 
contig_29042 52.24 
contig_1640 57.84 
contig_12483 45.05 
contig_19105 55.97 
contig_21546 50.25 
contig_24507 42.33 
contig_12117 47.39 
contig_17045 56.62 
contig_24134 41.13 
contig_10004 48.65 
contig_958 49.67 
contig_17895 45.05 
contig_3027 58.98 
contig_28413 36.50 
contig_18647 45.69 
contig_25238 37.17 
contig_18556 32.02 
contig_27641 51.79 
contig_21213 36.13 
contig_16554 48.75 
contig_7927 30.47 
contig_30079 35.97 
contig_13721 68.91 
contig_7953 55.14 
contig_21155 66.25 
contig_19510 36.98 
contig_27311 55.80 
contig_13798 58.90 
contig_27290 41.02 
contig_29451 34.36 
contig_24051 36.65 
contig_5982 43.31 
contig_29440 57.63 
contig_12318 33.82 
contig_14465 56.10 
contig_17761 56.17 
contig_19984 66.83 
contig_30063 45.45 
contig_24708 44.69 
contig_7106 29.09 
contig_7595 38.14 
contig_10116 58.59 
contig_15522 61.53 
contig_22380 58.84 
contig_4334 55.57 
contig_28826 47.75 
contig_13694 41.50 
contig_9448 36.28 
contig_29374 56.87 
contig_29510 39.17 
contig_6072 60.76 
contig_27495 69.80 
contig_8049 45.55 
contig_15275 36.87 
contig_7596 33.63 
contig_10191 32.27 
contig_22997 57.05 
contig_21790 47.31 
contig_31005 50.66 
contig_6643 54.57 
contig_5237 44.60 
contig_13138 37.99 
contig_22937 65.06 
contig_13185 62.90 
contig_25939 55.09 
contig_27226 32.53 
contig_6184 33.12 
contig_11696 50.48 
contig_9292 41.88 
contig_8745 60.60 
contig_16899 35.51 
contig_29793 56.03 
contig_30213 32.03 
contig_3893 35.79 
contig_8482 34.75 
contig_25703 41.40 
contig_28597 53.44 
contig_8716 30.64 
contig_24372 37.84 
contig_30264 54.25 
contig_7516 44.09 
contig_4820 54.02 
contig_29998 47.65 
contig_29567 64.90 
contig_18987 54.43 
contig_10284 40.11 
contig_20248 31.23 
contig_12877 55.99 
contig_9084 43.69 
contig_15592 60.16 
contig_9728 47.27 
contig_26068 36.88 
contig_1648 51.17 
contig_5064 69.46 
contig_28421 55.88 
contig_26654 49.71 
contig_29566 44.79 
contig_6679 57.79 
contig_6164 34.60 
contig_9063 39.90 
contig_18907 40.02 
contig_20955 45.18 
contig_9628 32.47 
contig_8276 56.90 
contig_26142 36.97 
contig_1554 33.14 
contig_11608 42.53 
contig_24085 36.93 
contig_10852 46.43 
contig_19424 57.35 
contig_7904 56.53 
contig_2564 56.96 
contig_11673 66.09 
contig_12593 35.98 
contig_3378 37.04 
contig_29434 36.11 
contig_1519 54.55 
contig_374 54.52 
contig_3778 58.36 
contig_17247 56.59 
contig_12474 60.46 
contig_25272 47.59 
contig_5684 60.18 
contig_25259 39.88 
contig_12397 38.60 
contig_1479 33.88 
contig_20861 43.75 
contig_21411 50.16 
contig_7201 46.96 
contig_26256 64.61 
contig_6289 53.43 
contig_28777 34.56 
contig_13533 34.89 
contig_20142 40.36 
contig_7384 53.84 
contig_27967 50.43 
contig_16050 45.44 
contig_9311 46.80 
contig_20280 42.11 
contig_16505 35.00 
contig_28339 46.21 
contig_18540 62.39 
contig_28231 38.31 
contig_1163 46.77 
contig_12041 43.77 
contig_6571 40.74 
contig_22685 50.49 
contig_28091 45.46 
contig_4976 58.24 
contig_13109 45.19 
contig_29546 53.33 
contig_22945 69.26 
contig_11112 56.89 
contig_5122 38.34 
contig_17892 60.09 
contig_12916 49.45 
contig_20880 44.28 
contig_19037 35.93 
contig_440 40.00 
contig_18119 54.65 
contig_12832 44.90 
contig_23072 58.46 
contig_18963 45.54 
contig_8532 49.05 
contig_28406 29.41 
contig_20737 38.68 
contig_11079 40.79 
contig_5693 36.03 
contig_16078 28.06 
contig_21014 35.78 
contig_8078 52.44 
contig_22022 60.62 
contig_7806 64.76 
contig_24232 51.16 
contig_8047 36.73 
contig_15897 44.55 
contig_2900 47.44 
contig_7876 40.17 
contig_25323 61.06 
contig_22898 48.52 
contig_16105 50.40 
contig_8776 40.26 
contig_11914 64.42 
contig_9759 33.16 
contig_6885 46.32 
contig_13040 51.76 
contig_29569 32.08 
contig_16756 51.42 
contig_20140 41.55 
contig_25563 40.29 
contig_1947 28.87 
contig_12247 58.36 
contig_18671 56.75 
contig_14495 52.13 
contig_17122 61.09 
contig_1347 43.32 
contig_517 53.41 
contig_9058 39.48 
contig_17890 63.66 
contig_9085 49.06 
contig_23703 50.56 
contig_20800 37.16 
contig_14558 50.14 
contig_24734 45.19 
contig_983 48.56 
contig_3932 65.29 
contig_607 30.74 
contig_24572 31.22 
contig_27211 69.48 
contig_17544 67.99 
contig_1235 39.69 
contig_3457 57.17 
contig_8932 51.64 
contig_4661 49.83 
contig_7827 46.89 
contig_13658 60.13 
contig_7232 59.61 
contig_5686 34.17 
contig_19567 46.15 
contig_15343 63.66 
contig_29902 43.17 
contig_19425 57.68 
contig_19246 68.70 
contig_12648 45.37 
contig_13626 34.65 
contig_16400 47.58 
contig_14381 39.10 
contig_1084 42.75 
contig_9273 29.62 
contig_6666 64.94 
contig_28997 33.96 
contig_27459 54.18 
contig_29179 62.03 
contig_8476 35.27 
contig_11142 35.24 
contig_21408 53.86 
contig_19947 39.96 
contig_29846 39.22 
contig_1503 48.92 
contig_5166 55.11 
contig_17494 33.76 
contig_817 37.92 
contig_4454 39.91 
contig_9849 55.11 
contig_1962 33.86 
contig_1950 38.26 
contig_30753 48.02 
contig_27514 40.60 
contig_5706 46.07 
contig_18688 50.87 
contig_24635 43.56 
contig_26554 34.50 
contig_21367 59.16 
contig_25376 65.31 
contig_29083 36.83 
contig_23550 56.44 
contig_15423 37.52 
contig_13765 62.01 
contig_24174 37.78 
contig_28887 54.15 
contig_4399 49.41 
contig_12922 35.85 
contig_9749 33.97 
contig_13719 35.12 
contig_14874 61.66 
contig_5585 58.48 
contig_20524 59.26 
contig_3935 39.06 
contig_6302 63.85 
contig_12077 39.65 
contig_12672 54.93 
contig_2967 46.23 
contig_2356 54.03 
contig_26260 31.08 
contig_19091 64.90 
contig_26497 30.34 
contig_15122 39.89 
contig_18808 47.71 
contig_24877 36.08 
contig_18105 45.36 
contig_17328 57.59 
contig_20890 61.35 
contig_21909 36.63 
contig_5666 34.99 
contig_25422 33.89 
contig_26095 65.52 
contig_27212 40.67 
contig_11875 63.96 
contig_8614 49.14 
contig_6126 43.15 
contig_18398 38.85 
contig_22502 57.89 
contig_6089 34.85 
contig_19925 50.28 
contig_14177 64.27 
contig_19560 53.97 
contig_16984 33.78 
contig_27639 39.96 
contig_15213 60.42 
contig_22548 32.76 
contig_25171 39.34 
contig_6455 37.47 
contig_1162 34.33 
contig_2730 50.36 
contig_7623 47.27 
contig_16048 57.43 
contig_28051 50.13 
contig_6610 47.11 
contig_19413 44.48 
contig_26399 39.12 
contig_21362 45.39 
contig_14035 35.26 
contig_14627 57.04 
contig_23107 40.85 
contig_24304 41.90 
contig_7222 50.47 
contig_10475 50.91 
contig_26050 67.56 
contig_8752 35.27 
contig_26983 62.15 
contig_23415 50.65 
contig_8075 37.71 
contig_15081 59.49 
contig_7211 52.01 
contig_30556 44.46 
contig_5142 38.17 
contig_3514 53.24 
contig_22736 64.74 
contig_28636 53.53 
contig_28310 40.62 
contig_28698 31.09 
contig_23995 49.13 
contig_21235 65.12 
contig_12611 35.91 
contig_14595 41.89 
contig_24349 54.58 
contig_17055 62.13 
contig_2931 44.64 
contig_25136 56.19 
contig_21559 38.83 
contig_29254 39.64 
contig_7519 54.35 
contig_20191 30.53 
contig_15539 55.79 
contig_22432 54.90 
contig_26030 46.37 
contig_11105 56.72 
contig_25425 40.60 
contig_1036 29.45 
contig_24511 64.28 
contig_10315 44.50 
contig_11792 40.68 
contig_16860 39.48 
contig_7515 59.81 
contig_30234 29.99 
contig_21342 45.10 
contig_18789 38.25 
contig_21226 63.58 
contig_22231 38.00 
contig_29393 39.35 
contig_29203 51.34 
contig_28627 61.71 
contig_17759 62.00 
contig_23908 49.00 
contig_2300 65.34 
contig_5012 51.64 
contig_27653 39.81 
contig_25445 44.23 
contig_4402 46.96 
contig_23869 63.06 
contig_801 48.41 
contig_5016 48.17 
contig_9563 49.79 
contig_27694 43.98 
contig_23160 38.14 
contig_12000 54.50 
contig_25681 36.06 
contig_6194 54.18 
contig_12460 42.61 
contig_28644 51.75 
contig_428 53.30 
contig_17648 54.22 
contig_5511 46.67 
contig_22813 37.73 
contig_7655 59.46 
contig_8500 59.53 
contig_10663 49.52 
contig_23611 55.58 
contig_26687 36.97 
contig_9719 39.28 
contig_24584 33.85 
contig_28810 50.57 
contig_15111 36.23 
contig_1834 49.36 
contig_24383 43.09 
contig_21297 54.76 
contig_17998 46.42 
contig_21030 57.89 
contig_8219 31.53 
contig_24686 47.94 
contig_18141 57.93 
contig_26649 44.65 
contig_25367 46.69 
contig_4361 56.60 
contig_21490 55.00 
contig_3621 40.74 
contig_30446 35.53 
contig_18748 39.71 
contig_18192 40.84 
contig_2612 39.42 
contig_23596 53.04 
contig_15167 43.50 
contig_22078 49.51 
contig_23723 33.28 
contig_14548 45.72 
contig_21261 55.80 
contig_12676 45.19 
contig_21763 37.58 
contig_23654 54.40 
contig_3856 46.22 
contig_4438 36.89 
contig_15004 39.95 
contig_26411 41.26 
contig_23368 41.37 
contig_7389 28.68 
contig_11967 48.33 
contig_4867 43.53 
contig_22043 50.87 
contig_26542 64.38 
contig_23892 52.07 
contig_25312 68.24 
contig_21019 32.73 
contig_19373 68.22 
contig_5716 56.80 
contig_23284 45.18 
contig_831 35.01 
contig_3013 44.11 
contig_13778 43.67 
contig_6378 64.16 
contig_15707 29.57 
contig_2897 45.77 
contig_21993 36.50 
contig_6532 36.04 
contig_29799 52.38 
contig_30319 54.90 
contig_30931 65.52 
contig_4425 41.07 
contig_22356 65.75 
contig_25021 37.21 
contig_3087 59.68 
contig_7784 63.93 
contig_30444 43.40 
contig_5789 31.64 
contig_13406 44.45 
contig_24801 46.27 
contig_11210 53.58 
contig_25812 59.53 
contig_15946 57.75 
contig_3203 31.30 
contig_19630 23.88 
contig_5193 49.14 
contig_15124 58.03 
contig_25118 33.79 
contig_28108 52.41 
contig_14643 46.19 
contig_14125 46.57 
contig_1654 59.83 
contig_26354 36.74 
contig_23918 59.18 
contig_28683 61.84 
contig_7474 38.68 
contig_23131 58.26 
contig_7957 32.86 
contig_22005 37.24 
contig_4234 52.54 
contig_9398 39.96 
contig_26371 47.60 
contig_28741 52.92 
contig_10425 37.99 
contig_27795 51.97 
contig_12140 51.04 
contig_24362 40.36 
contig_30600 38.84 
contig_29954 50.76 
contig_26629 58.97 
contig_3175 39.44 
contig_17467 54.56 
contig_14188 35.83 
contig_13168 45.22 
contig_3093 53.87 
contig_9655 34.23 
contig_25538 40.27 
contig_19516 51.89 
contig_7632 48.75 
contig_8226 29.31 
contig_746 45.70 
contig_24251 35.89 
contig_5035 38.15 
contig_10569 49.11 
contig_13439 50.51 
contig_625 41.22 
contig_21618 65.02 
contig_26626 57.61 
contig_23630 58.94 
contig_14793 40.34 
contig_11672 65.22 
contig_5431 57.90 
contig_25038 63.87 
contig_20911 65.12 
contig_25361 54.32 
contig_16721 36.88 
contig_29635 27.47 
contig_24373 58.01 
contig_22512 51.15 
contig_24645 53.55 
contig_14543 61.42 
contig_28745 37.11 
contig_2571 26.94 
contig_23768 34.10 
contig_18676 38.43 
contig_22819 35.85 
contig_18807 59.73 
contig_5879 45.06 
contig_2857 29.49 
contig_1628 33.16 
contig_29223 26.83 
contig_11454 65.89 
contig_13491 43.18 
contig_27674 50.61 
contig_27486 49.00 
contig_4088 47.64 
contig_17161 30.19 
contig_8630 45.06 
contig_23526 53.25 
contig_6204 28.79 
contig_22981 44.39 
contig_23263 47.50 
contig_5041 36.13 
contig_8993 56.70 
contig_5098 40.89 
contig_10246 29.38 
contig_8750 38.79 
contig_4056 37.42 
contig_25440 61.64 
contig_16256 40.16 
contig_27248 32.01 
contig_15442 36.85 
contig_18289 54.41 
contig_28077 57.55 
contig_10034 43.91 
contig_30121 53.63 
contig_13507 38.20 
contig_15091 47.53 
contig_11439 42.01 
contig_25593 33.33 
contig_27487 57.24 
contig_2203 49.71 
contig_29102 40.85 
contig_10817 59.73 
contig_4193 56.18 
contig_22212 50.55 
contig_6801 29.33 
contig_6852 47.60 
contig_13218 49.04 
contig_22450 54.34 
contig_6541 36.98 
contig_6706 39.50 
contig_9948 52.99 
contig_15896 44.28 
contig_27420 42.74 
contig_12927 50.27 
contig_25695 28.03 
contig_8214 35.68 
contig_30226 33.25 
contig_27066 33.64 
contig_8159 40.04 
contig_19080 66.27 
contig_29122 29.50 
contig_20680 28.29 
contig_6374 55.72 
contig_25420 47.80 
contig_10288 49.15 
contig_15042 49.22 
contig_29297 55.47 
contig_20068 67.89 
contig_25625 56.89 
contig_10946 48.49 
contig_26665 56.32 
contig_14993 43.44 
contig_15051 50.24 
contig_2697 47.72 
contig_18877 50.14 
contig_24670 40.24 
contig_16631 32.73 
contig_12625 49.50 
contig_10484 42.47 
contig_30634 51.20 
contig_17367 59.75 
contig_12701 35.75 
contig_15884 44.87 
contig_28543 53.90 
contig_2368 39.95 
contig_20351 34.33 
contig_24406 49.19 
contig_13269 61.27 
contig_26430 41.16 
contig_11215 45.43 
contig_13861 61.99 
contig_16862 56.93 
contig_25694 56.86 
contig_27164 62.66 
contig_4665 52.65 
contig_29909 58.31 
contig_17539 41.78 
contig_15172 47.48 
contig_28276 32.32 
contig_30401 68.05 
contig_21285 68.59 
contig_21963 59.20 
contig_15426 51.60 
contig_26617 28.70 
contig_28012 44.45 
contig_17858 51.65 
contig_24629 51.70 
contig_24327 45.75 
contig_11879 40.86 
contig_18837 63.05 
contig_5999 38.75 
contig_30686 65.14 
contig_16856 65.07 
contig_22275 58.26 
contig_4152 39.00 
contig_18173 35.32 
contig_1078 41.65 
contig_30903 47.04 
contig_10558 43.04 
contig_21778 55.20 
contig_15027 58.54 
contig_309 33.07 
contig_27203 63.96 
contig_20264 64.86 
contig_10903 51.40 
contig_17439 36.21 
contig_28140 60.58 
contig_18037 35.63 
contig_3765 59.06 
contig_7666 34.32 
contig_11327 38.81 
contig_14694 42.29 
contig_26593 65.49 
contig_16711 51.66 
contig_14876 63.74 
contig_17997 68.68 
contig_23144 48.24 
contig_22480 46.15 
contig_3405 59.90 
contig_12757 40.53 
contig_128 34.66 
contig_28709 37.58 
contig_4474 39.34 
contig_1488 38.96 
contig_12198 50.35 
contig_28762 37.20 
contig_5984 35.71 
contig_5472 38.72 
contig_22659 67.77 
contig_29845 58.05 
contig_5017 63.78 
contig_22823 62.84 
contig_19234 45.70 
contig_358 40.51 
contig_24236 58.72 
contig_21206 29.98 
contig_4213 62.30 
contig_28913 44.23 
contig_9690 29.90 
contig_23853 62.50 
contig_16179 45.44 
contig_28768 58.72 
contig_1588 30.17 
contig_7760 44.98 
contig_4748 54.79 
contig_30759 33.52 
contig_6157 36.34 
contig_25604 63.09 
contig_9804 58.37 
contig_27331 50.41 
contig_27121 57.36 
contig_10740 28.35 
contig_14023 41.54 
contig_26220 38.84 
contig_28965 66.43 
contig_25627 67.64 
contig_2435 51.96 
contig_21492 56.25 
contig_7226 49.26 
contig_30455 67.30 
contig_11694 46.28 
contig_29220 40.85 
contig_5006 50.61 
contig_15441 37.99 
contig_1322 50.38 
contig_25804 40.32 
contig_13454 41.46 
contig_27146 37.22 
contig_24754 49.22 
contig_29772 51.56 
contig_4846 48.46 
contig_20415 36.31 
contig_12448 48.08 
contig_6071 56.00 
contig_11311 47.53 
contig_24562 43.99 
contig_13009 33.44 
contig_24986 50.85 
contig_5820 45.44 
contig_17787 29.96 
contig_13582 68.44 
contig_637 47.56 
contig_15769 52.17 
contig_3487 46.07 
contig_6728 37.26 
contig_7991 52.47 
contig_1782 44.71 
contig_7543 46.62 
contig_4341 62.02 
contig_29761 60.18 
contig_27651 38.72 
contig_27515 59.00 
contig_30029 62.23 
contig_27935 33.34 
contig_8572 39.77 
contig_13451 39.22 
contig_18479 58.84 
contig_9174 37.67 
contig_9147 62.83 
contig_24941 56.28 
contig_15855 49.45 
contig_353 34.37 
contig_1591 60.71 
contig_5902 39.50 
contig_19943 31.12 
contig_18342 48.78 
contig_29770 62.15 
contig_13629 31.03 
contig_11088 34.85 
contig_6220 58.39 
contig_8887 52.76 
contig_1154 43.47 
contig_26795 29.86 
contig_27561 43.32 
contig_28060 42.77 
contig_24088 41.03 
contig_2149 49.86 
contig_26938 50.38 
contig_10845 58.22 
contig_28799 64.16 
contig_29667 53.68 
contig_17098 49.63 
contig_5536 35.91 
contig_3395 37.36 
contig_4779 55.27 
contig_23910 67.27 
contig_15903 51.00 
contig_15196 50.85 
contig_19154 60.79 
contig_12869 52.92 
contig_28601 57.38 
contig_26380 54.24 
contig_3710 58.55 
contig_23492 48.96 
contig_20638 64.37 
contig_15113 33.74 
contig_28423 34.91 
contig_21585 41.77 
contig_12006 54.24 
contig_25302 62.52 
contig_18045 38.38 
contig_7597 35.74 
contig_8603 42.38 
contig_21933 49.46 
contig_4336 57.56 
contig_12522 32.60 
contig_966 52.21 
contig_27235 42.73 
contig_13242 43.37 
contig_27076 43.01 
contig_22337 65.45 
contig_9605 40.47 
contig_28734 29.10 
contig_10972 51.76 
contig_6750 59.32 
contig_28219 51.58 
contig_629 49.79 
contig_14419 30.98 
contig_6353 40.27 
contig_6333 44.53 
contig_17885 47.73 
contig_3034 50.60 
contig_27827 50.68 
contig_26425 35.09 
contig_22784 47.02 
contig_20362 63.98 
contig_15180 46.64 
contig_16166 36.82 
contig_23878 63.74 
contig_10258 48.73 
contig_17185 46.47 
contig_9485 39.49 
contig_15097 35.01 
contig_26519 43.97 
contig_22208 46.64 
contig_25798 61.42 
contig_4514 45.24 
contig_28356 45.25 
contig_17162 30.06 
contig_12945 51.29 
contig_25392 40.98 
contig_4602 45.42 
contig_21987 56.67 
contig_13378 58.10 
contig_29140 53.41 
contig_131 50.60 
contig_8618 44.78 
contig_1071 54.53 
contig_7451 57.94 
contig_437 48.52 
contig_12653 39.49 
contig_928 41.36 
contig_7502 26.44 
contig_18385 40.78 
contig_16666 49.02 
contig_16499 49.68 
contig_30043 59.07 
contig_27588 44.52 
contig_30573 42.37 
contig_25140 52.00 
contig_29528 41.05 
contig_24694 34.59 
contig_16009 43.05 
contig_11490 65.08 
contig_14556 49.43 
contig_24792 51.93 
contig_3889 38.30 
contig_24472 52.35 
contig_9175 35.76 
contig_17970 55.71 
contig_6357 40.34 
contig_28804 56.54 
contig_19687 51.51 
contig_11316 47.67 
contig_17552 43.86 
contig_16933 36.01 
contig_21167 51.69 
contig_24984 63.13 
contig_12830 50.64 
contig_274 37.07 
contig_19137 44.10 
contig_4552 45.86 
contig_7071 41.02 
contig_27874 36.42 
contig_16296 41.64 
contig_13923 50.99 
contig_20877 39.78 
contig_4553 36.97 
contig_12372 48.67 
contig_27913 34.30 
contig_19641 37.23 
contig_24059 60.99 
contig_10463 56.95 
contig_17579 33.76 
contig_29410 38.35 
contig_19216 31.02 
contig_8143 39.98 
contig_11467 55.37 
contig_25546 35.42 
contig_27321 50.58 
contig_4292 41.52 
contig_7000 60.65 
contig_19581 65.89 
contig_30553 45.78 
contig_25869 42.99 
contig_13613 53.30 
contig_2442 46.55 
contig_18389 57.43 
contig_2653 42.49 
contig_26504 42.64 
contig_13526 42.49 
contig_494 50.25 
contig_26567 49.77 
contig_12821 51.30 
contig_4756 53.41 
contig_6412 65.70 
contig_12901 43.54 
contig_12058 46.02 
contig_29930 52.55 
contig_8520 67.06 
contig_14906 51.23 
contig_13906 42.13 
contig_28111 36.95 
contig_15782 56.88 
contig_19942 55.80 
contig_1731 43.45 
contig_30543 57.65 
contig_21168 61.52 
contig_25197 33.03 
contig_26605 49.78 
contig_17679 51.80 
contig_26923 40.68 
contig_26855 34.80 
contig_21943 33.18 
contig_21728 40.28 
contig_7656 57.41 
contig_23477 54.26 
contig_5087 35.31 
contig_26524 38.56 
contig_9945 47.98 
contig_23987 32.33 
contig_22876 38.45 
contig_27722 64.67 
contig_3014 40.82 
contig_25112 55.58 
contig_20225 62.07 
contig_27168 32.68 
contig_20550 39.71 
contig_9586 36.65 
contig_15964 49.54 
contig_15449 38.58 
contig_14216 47.97 
contig_18603 28.17 
contig_29994 44.44 
contig_11844 38.72 
contig_2506 60.93 
contig_15418 57.16 
contig_17120 36.95 
contig_22746 50.42 
contig_10083 56.21 
contig_2270 49.24 
contig_5077 41.17 
contig_10871 29.01 
contig_29927 50.72 
contig_5694 48.24 
contig_14253 52.98 
contig_20494 63.97 
contig_9351 50.62 
contig_16903 43.81 
contig_24212 39.68 
contig_16978 35.14 
contig_9576 31.62 
contig_14884 64.21 
contig_9962 56.02 
contig_25931 46.37 
contig_21598 40.43 
contig_10332 39.96 
contig_3775 58.83 
contig_4832 51.71 
contig_14325 39.07 
contig_9322 45.24 
contig_690 45.79 
contig_14991 55.57 
contig_19331 61.80 
contig_18465 40.39 
contig_11399 51.46 
contig_18984 43.06 
contig_26881 53.97 
contig_7778 64.57 
contig_8155 40.24 
contig_22331 46.98 
contig_23615 48.98 
contig_30327 64.91 
contig_18839 51.04 
contig_3162 53.81 
contig_16725 29.12 
contig_23086 33.92 
contig_17017 42.59 
contig_9029 39.05 
contig_21940 48.52 
contig_16843 31.50 
contig_24303 32.91 
contig_22410 36.49 
contig_20295 63.71 
contig_24164 32.45 
contig_19845 59.15 
contig_6073 43.11 
contig_3398 39.95 
contig_7847 49.07 
contig_10651 50.40 
contig_23299 44.01 
contig_24322 32.53 
contig_26305 36.53 
contig_23491 62.82 
contig_22860 58.34 
contig_14976 38.21 
contig_11170 50.33 
contig_13641 64.53 
contig_14827 42.18 
contig_21950 45.75 
contig_11153 29.49 
contig_24567 61.43 
contig_19551 46.60 
contig_24937 56.17 
contig_5005 47.97 
contig_17804 31.83 
contig_24398 29.53 
contig_16075 27.58 
contig_18605 39.63 
contig_6573 41.21 
contig_5088 34.62 
contig_27666 68.57 
contig_16931 30.64 
contig_17778 53.70 
contig_30582 52.03 
contig_15248 41.78 
contig_6163 52.93 
contig_28925 45.07 
contig_12316 32.62 
contig_19054 37.89 
contig_28226 48.57 
contig_30071 59.98 
contig_21244 35.18 
contig_14881 63.97 
contig_30684 42.65 
contig_13160 30.73 
contig_30031 53.15 
contig_14505 39.18 
contig_11122 34.86 
contig_19801 53.38 
contig_18005 41.44 
contig_27111 42.94 
contig_3065 57.93 
contig_28509 36.85 
contig_795 50.09 
contig_18262 42.79 
contig_10929 52.68 
contig_12661 59.78 
contig_14240 54.08 
contig_17205 45.27 
contig_8736 65.55 
contig_28492 42.53 
contig_4752 52.73 
contig_1866 40.82 
contig_6156 41.28 
contig_25889 42.28 
contig_429 40.01 
contig_10957 41.68 
contig_17248 66.53 
contig_3399 38.07 
contig_24533 35.76 
contig_24788 63.89 
contig_24150 37.49 
contig_20549 60.61 
contig_30112 29.68 
contig_3987 57.21 
contig_6794 27.33 
contig_23253 53.21 
contig_16366 48.22 
contig_30305 31.92 
contig_21395 64.25 
contig_17647 57.85 
contig_23914 42.79 
contig_13784 40.41 
contig_20333 53.85 
contig_12516 61.33 
contig_16172 51.94 
contig_23136 45.44 
contig_18594 39.17 
contig_23364 44.58 
contig_4439 38.29 
contig_8843 54.38 
contig_10649 53.55 
contig_25497 35.77 
contig_29936 48.39 
contig_28784 63.35 
contig_17800 63.12 
contig_18282 36.89 
contig_18218 34.48 
contig_16877 60.24 
contig_25159 65.21 
contig_21130 29.44 
contig_24092 50.63 
contig_5750 39.50 
contig_17091 46.62 
contig_10056 45.15 
contig_12726 47.16 
contig_5688 34.01 
contig_11465 56.66 
contig_3753 58.26 
contig_16774 52.41 
contig_9747 35.36 
contig_18533 36.50 
contig_11233 49.85 
contig_30731 62.89 
contig_10909 38.12 
contig_17796 57.80 
contig_25846 41.31 
contig_19989 52.93 
contig_24487 64.82 
contig_3863 40.22 
contig_27691 40.13 
contig_23897 42.00 
contig_27589 40.50 
contig_6043 27.87 
contig_15994 53.94 
contig_9802 37.48 
contig_10938 49.83 
contig_4265 59.73 
contig_860 43.58 
contig_7889 39.85 
contig_10143 52.78 
contig_24522 35.40 
contig_27051 69.42 
contig_17399 32.98 
contig_23499 53.99 
contig_30990 48.49 
contig_24220 36.91 
contig_25914 63.06 
contig_28701 51.89 
contig_18654 54.99 
contig_2283 38.38 
contig_25211 49.31 
contig_8156 36.11 
contig_25345 40.92 
contig_3088 50.57 
contig_27033 51.41 
contig_6416 58.05 
contig_23331 36.82 
contig_31001 57.56 
contig_27718 59.15 
contig_10520 35.64 
contig_2141 61.08 
contig_5887 40.66 
contig_25279 57.19 
contig_8761 49.14 
contig_19482 49.72 
contig_19028 58.02 
contig_20605 45.95 
contig_1531 59.35 
contig_4889 48.32 
contig_19017 41.54 
contig_18080 31.98 
contig_14667 36.64 
contig_15554 48.51 
contig_22970 48.43 
contig_16951 45.79 
contig_23069 64.05 
contig_25499 58.83 
contig_10994 60.59 
contig_27605 55.98 
contig_23401 37.57 
contig_15862 34.87 
contig_28677 48.68 
